MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
709,TX: HOUSTON,01/01/2017 00:07:00,,1543.00,904.00,249.00,152.00,88.00,116.00,79.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 01:08:00,,1540.00,908.00,249.00,151.00,86.00,118.00,79.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 02:08:00,,1556.00,917.00,255.00,154.00,88.00,119.00,78.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 03:08:00,,1591.00,951.00,263.00,164.00,89.00,122.00,82.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 04:08:00,,1554.00,917.00,252.00,154.00,86.00,120.00,79.00,48.00,APPROVED
709,TX: HOUSTON,01/01/2017 05:08:00,,1531.00,890.00,247.00,146.00,86.00,117.00,77.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 06:09:00,,1531.00,895.00,250.00,149.00,84.00,114.00,79.00,48.00,APPROVED
709,TX: HOUSTON,01/01/2017 07:09:00,,1538.00,906.00,252.00,150.00,84.00,116.00,77.00,48.00,APPROVED
709,TX: HOUSTON,01/01/2017 08:09:00,,1544.00,916.00,249.00,152.00,89.00,114.00,80.00,48.00,APPROVED
709,TX: HOUSTON,01/01/2017 09:09:00,,1563.00,932.00,258.00,156.00,86.00,118.00,78.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 10:10:00,,1566.00,932.00,257.00,161.00,90.00,120.00,78.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 11:10:00,,1580.00,950.00,261.00,163.00,91.00,123.00,82.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 12:10:00,,1582.00,950.00,262.00,163.00,91.00,125.00,82.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 13:10:00,,1576.00,942.00,261.00,161.00,91.00,123.00,78.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 14:10:00,,1584.00,935.00,258.00,160.00,90.00,119.00,80.00,47.00,APPROVED
709,TX: HOUSTON,01/01/2017 15:11:00,,1676.00,1023.00,275.00,173.00,93.00,129.00,85.00,52.00,APPROVED
709,TX: HOUSTON,01/01/2017 16:11:00,,1627.00,980.00,270.00,168.00,93.00,122.00,82.00,48.00,APPROVED
709,TX: HOUSTON,01/01/2017 17:11:00,,1574.00,944.00,263.00,160.00,89.00,120.00,82.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 18:11:00,,1563.00,928.00,257.00,158.00,89.00,121.00,78.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 19:12:00,,1568.00,927.00,252.00,157.00,88.00,122.00,82.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 20:12:00,,1548.00,929.00,254.00,154.00,88.00,118.00,81.00,49.00,APPROVED
709,TX: HOUSTON,01/01/2017 21:12:00,,1581.00,917.00,254.00,156.00,86.00,119.00,79.00,50.00,APPROVED
709,TX: HOUSTON,01/01/2017 22:12:00,,1569.00,921.00,256.00,149.00,87.00,117.00,80.00,48.00,APPROVED
709,TX: HOUSTON,01/01/2017 23:12:00,,1550.00,898.00,253.00,146.00,83.00,115.00,76.00,48.00,APPROVED
709,TX: HOUSTON,01/02/2017 00:13:00,,1553.00,891.00,251.00,145.00,84.00,112.00,75.00,46.00,APPROVED
709,TX: HOUSTON,01/02/2017 01:13:00,,1539.00,890.00,248.00,144.00,85.00,113.00,79.00,48.00,APPROVED
709,TX: HOUSTON,01/02/2017 02:13:00,,1542.00,895.00,250.00,141.00,85.00,112.00,76.00,48.00,APPROVED
709,TX: HOUSTON,01/02/2017 03:13:00,,1551.00,898.00,252.00,148.00,87.00,114.00,77.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 04:14:00,,1540.00,898.00,252.00,147.00,87.00,115.00,77.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 05:14:00,,1545.00,900.00,252.00,146.00,87.00,115.00,79.00,48.00,APPROVED
709,TX: HOUSTON,01/02/2017 06:14:00,,1548.00,898.00,254.00,148.00,86.00,118.00,78.00,49.00,APPROVED
709,TX: HOUSTON,01/02/2017 07:14:00,,1542.00,909.00,253.00,150.00,87.00,118.00,80.00,50.00,APPROVED
709,TX: HOUSTON,01/02/2017 08:14:00,,1534.00,903.00,251.00,151.00,88.00,117.00,77.00,48.00,APPROVED
709,TX: HOUSTON,01/02/2017 09:15:00,,1524.00,886.00,247.00,146.00,86.00,116.00,77.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 10:15:00,,1534.00,885.00,247.00,146.00,85.00,114.00,78.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 11:15:00,,1510.00,877.00,242.00,143.00,84.00,115.00,78.00,45.00,APPROVED
709,TX: HOUSTON,01/02/2017 12:15:00,,1534.00,887.00,248.00,144.00,86.00,116.00,76.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 13:16:00,,1554.00,911.00,253.00,146.00,87.00,116.00,76.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 14:16:00,,1566.00,911.00,252.00,147.00,85.00,119.00,77.00,49.00,APPROVED
709,TX: HOUSTON,01/02/2017 15:16:00,,1698.00,1035.00,277.00,169.00,93.00,126.00,82.00,51.00,APPROVED
709,TX: HOUSTON,01/02/2017 16:16:00,,2203.00,1470.00,379.00,262.00,122.00,173.00,104.00,59.00,APPROVED
709,TX: HOUSTON,01/02/2017 17:16:00,,1674.00,997.00,280.00,178.00,93.00,130.00,82.00,50.00,APPROVED
709,TX: HOUSTON,01/02/2017 18:17:00,,1468.00,844.00,235.00,142.00,79.00,112.00,74.00,47.00,APPROVED
709,TX: HOUSTON,01/02/2017 19:17:00,,1410.00,793.00,222.00,130.00,76.00,108.00,72.00,45.00,APPROVED
709,TX: HOUSTON,01/02/2017 20:17:00,,1384.00,784.00,217.00,129.00,77.00,105.00,72.00,46.00,APPROVED
