MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
914,CA: SAN FRANCISCO,01/01/2016 00:29:00,,2091.00,1398.00,409.00,233.00,142.00,171.00,110.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 01:29:00,,2086.00,1395.00,408.00,227.00,145.00,171.00,110.00,32.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 02:30:00,,2095.00,1392.00,414.00,226.00,145.00,168.00,109.00,32.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 03:30:00,,2117.00,1398.00,405.00,225.00,143.00,169.00,107.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 04:30:00,,2137.00,1407.00,411.00,221.00,142.00,172.00,107.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 05:30:00,,2139.00,1408.00,410.00,226.00,141.00,171.00,103.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 06:30:00,,2138.00,1409.00,409.00,223.00,142.00,170.00,103.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 07:31:00,,2168.00,1425.00,415.00,224.00,142.00,171.00,102.00,32.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 08:31:00,,2185.00,1432.00,414.00,227.00,143.00,171.00,103.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 09:31:00,,2226.00,1460.00,422.00,227.00,142.00,177.00,102.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 10:31:00,,2209.00,1449.00,418.00,232.00,144.00,173.00,104.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 11:32:00,,2185.00,1429.00,417.00,225.00,142.00,174.00,100.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 12:32:00,,2189.00,1426.00,415.00,224.00,140.00,174.00,101.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 13:48:00,,2154.00,1365.00,396.00,207.00,136.00,166.00,95.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 14:48:00,,2184.00,1417.00,406.00,214.00,142.00,173.00,97.00,29.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 15:48:00,,2214.00,1439.00,409.00,223.00,144.00,175.00,100.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 16:48:00,,2214.00,1445.00,418.00,226.00,144.00,179.00,100.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 17:49:00,,2199.00,1446.00,424.00,231.00,144.00,178.00,100.00,31.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2016 18:49:00,,2171.00,1453.00,424.00,235.00,147.00,178.00,106.00,32.00,APPROVED
