MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
715,IA: DES MOINES,01/01/2017 00:47:00,,1741.00,1077.00,286.00,172.00,94.00,113.00,75.00,33.00,APPROVED
715,IA: DES MOINES,01/01/2017 01:47:00,,1756.00,1080.00,292.00,171.00,95.00,111.00,76.00,35.00,APPROVED
715,IA: DES MOINES,01/01/2017 02:47:00,,1763.00,1073.00,292.00,176.00,96.00,113.00,74.00,33.00,APPROVED
715,IA: DES MOINES,01/01/2017 03:47:00,,1794.00,1107.00,295.00,175.00,97.00,115.00,75.00,35.00,APPROVED
715,IA: DES MOINES,01/01/2017 04:47:00,,1814.00,1141.00,301.00,186.00,99.00,121.00,78.00,36.00,APPROVED
715,IA: DES MOINES,01/01/2017 05:48:00,,1839.00,1177.00,312.00,199.00,104.00,127.00,85.00,37.00,APPROVED
715,IA: DES MOINES,01/01/2017 06:48:00,,1864.00,1218.00,325.00,210.00,106.00,133.00,83.00,39.00,APPROVED
715,IA: DES MOINES,01/01/2017 07:48:00,,1899.00,1261.00,337.00,218.00,111.00,140.00,86.00,38.00,APPROVED
715,IA: DES MOINES,01/01/2017 08:48:00,,1916.00,1281.00,345.00,229.00,114.00,145.00,90.00,40.00,APPROVED
715,IA: DES MOINES,01/01/2017 09:48:00,,1905.00,1294.00,346.00,230.00,115.00,148.00,92.00,39.00,APPROVED
715,IA: DES MOINES,01/01/2017 10:49:00,,1960.00,1341.00,357.00,242.00,118.00,151.00,93.00,42.00,APPROVED
715,IA: DES MOINES,01/01/2017 11:49:00,,1950.00,1362.00,362.00,245.00,121.00,153.00,95.00,40.00,APPROVED
715,IA: DES MOINES,01/01/2017 12:49:00,,1984.00,1383.00,370.00,256.00,124.00,162.00,98.00,42.00,APPROVED
715,IA: DES MOINES,01/01/2017 13:49:00,,1997.00,1413.00,381.00,262.00,127.00,162.00,99.00,43.00,APPROVED
715,IA: DES MOINES,01/01/2017 14:49:00,,2027.00,1444.00,381.00,269.00,126.00,164.00,99.00,45.00,APPROVED
715,IA: DES MOINES,01/01/2017 15:50:00,,2055.00,1447.00,379.00,268.00,125.00,165.00,100.00,44.00,APPROVED
715,IA: DES MOINES,01/01/2017 16:50:00,,2047.00,1443.00,372.00,267.00,129.00,163.00,99.00,47.00,APPROVED
715,IA: DES MOINES,01/01/2017 17:50:00,,2029.00,1411.00,368.00,264.00,127.00,161.00,96.00,47.00,APPROVED
715,IA: DES MOINES,01/01/2017 18:50:00,,2002.00,1385.00,360.00,257.00,125.00,157.00,95.00,46.00,APPROVED
715,IA: DES MOINES,01/01/2017 19:51:00,,1953.00,1351.00,353.00,249.00,119.00,146.00,92.00,44.00,APPROVED
715,IA: DES MOINES,01/01/2017 20:51:00,,1956.00,1321.00,342.00,242.00,117.00,144.00,91.00,44.00,APPROVED
715,IA: DES MOINES,01/01/2017 21:51:00,,1951.00,1311.00,337.00,236.00,115.00,145.00,89.00,42.00,APPROVED
715,IA: DES MOINES,01/01/2017 22:51:00,,1923.00,1298.00,339.00,235.00,113.00,145.00,88.00,43.00,APPROVED
715,IA: DES MOINES,01/01/2017 23:51:00,,1961.00,1305.00,343.00,232.00,116.00,143.00,88.00,43.00,APPROVED
715,IA: DES MOINES,01/02/2017 00:52:00,,1978.00,1337.00,354.00,239.00,119.00,145.00,92.00,44.00,APPROVED
715,IA: DES MOINES,01/02/2017 01:52:00,,1971.00,1347.00,351.00,244.00,120.00,152.00,95.00,44.00,APPROVED
715,IA: DES MOINES,01/02/2017 02:52:00,,1950.00,1331.00,351.00,239.00,118.00,148.00,91.00,41.00,APPROVED
715,IA: DES MOINES,01/02/2017 03:52:00,,1947.00,1310.00,349.00,232.00,119.00,148.00,93.00,43.00,APPROVED
715,IA: DES MOINES,01/02/2017 04:52:00,,1960.00,1310.00,345.00,231.00,116.00,145.00,89.00,40.00,APPROVED
715,IA: DES MOINES,01/02/2017 05:53:00,,1942.00,1293.00,343.00,226.00,116.00,141.00,91.00,41.00,APPROVED
715,IA: DES MOINES,01/02/2017 06:53:00,,1949.00,1284.00,337.00,221.00,117.00,139.00,90.00,41.00,APPROVED
715,IA: DES MOINES,01/02/2017 07:53:00,,1955.00,1284.00,338.00,222.00,114.00,137.00,88.00,40.00,APPROVED
715,IA: DES MOINES,01/02/2017 08:53:00,,1975.00,1296.00,341.00,226.00,112.00,140.00,88.00,41.00,APPROVED
715,IA: DES MOINES,01/02/2017 09:53:00,,1984.00,1328.00,347.00,228.00,115.00,142.00,90.00,42.00,APPROVED
715,IA: DES MOINES,01/02/2017 10:54:00,,1993.00,1339.00,353.00,240.00,118.00,145.00,91.00,42.00,APPROVED
715,IA: DES MOINES,01/02/2017 11:54:00,,2015.00,1356.00,356.00,239.00,119.00,146.00,92.00,45.00,APPROVED
715,IA: DES MOINES,01/02/2017 12:54:00,,2029.00,1381.00,364.00,248.00,122.00,152.00,94.00,43.00,APPROVED
