MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
908,WA: SEATTLE,01/01/2010 00:55:00,,1324.00,853.00,239.00,144.00,72.00,92.00,54.00,27.00,APPROVED
908,WA: SEATTLE,01/01/2010 01:55:00,,1439.00,945.00,265.00,162.00,80.00,101.00,58.00,29.00,APPROVED
908,WA: SEATTLE,01/01/2010 02:56:00,,1411.00,931.00,266.00,163.00,79.00,105.00,60.00,30.00,APPROVED
908,WA: SEATTLE,01/01/2010 03:56:00,,1351.00,871.00,252.00,152.00,75.00,98.00,58.00,28.00,APPROVED
908,WA: SEATTLE,01/01/2010 04:56:00,,1302.00,829.00,241.00,148.00,75.00,94.00,56.00,28.00,APPROVED
908,WA: SEATTLE,01/01/2010 05:56:00,,1211.00,768.00,221.00,133.00,69.00,86.00,54.00,25.00,APPROVED
908,WA: SEATTLE,01/01/2010 06:57:00,,1129.00,694.00,205.00,117.00,63.00,79.00,49.00,23.00,APPROVED
908,WA: SEATTLE,01/01/2010 07:57:00,,1079.00,646.00,193.00,105.00,60.00,75.00,48.00,22.00,APPROVED
908,WA: SEATTLE,01/01/2010 08:57:00,,1091.00,655.00,192.00,111.00,60.00,76.00,46.00,22.00,APPROVED
908,WA: SEATTLE,01/01/2010 09:57:00,,1037.00,610.00,180.00,99.00,56.00,70.00,45.00,21.00,APPROVED
908,WA: SEATTLE,01/01/2010 10:58:00,,1028.00,608.00,179.00,97.00,55.00,70.00,45.00,21.00,APPROVED
908,WA: SEATTLE,01/01/2010 11:58:00,,1079.00,665.00,191.00,112.00,62.00,77.00,47.00,22.00,APPROVED
908,WA: SEATTLE,01/01/2010 12:58:00,,1097.00,671.00,193.00,115.00,62.00,77.00,48.00,23.00,APPROVED
