MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
302,DC: WASHINGTON,01/01/2010 00:49:00,,1995.00,1242.00,367.00,186.00,113.00,140.00,86.00,39.00,APPROVED
302,DC: WASHINGTON,01/01/2010 01:49:00,,1971.00,1222.00,363.00,182.00,114.00,139.00,84.00,38.00,APPROVED
302,DC: WASHINGTON,01/01/2010 02:50:00,,1933.00,1200.00,356.00,177.00,110.00,137.00,83.00,39.00,APPROVED
302,DC: WASHINGTON,01/01/2010 03:50:00,,1888.00,1147.00,335.00,167.00,107.00,130.00,81.00,38.00,APPROVED
302,DC: WASHINGTON,01/01/2010 04:50:00,,1847.00,1102.00,324.00,164.00,105.00,124.00,77.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2010 05:50:00,,1825.00,1084.00,319.00,155.00,103.00,121.00,77.00,37.00,APPROVED
302,DC: WASHINGTON,01/01/2010 06:50:00,,1833.00,1093.00,318.00,162.00,100.00,121.00,76.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2010 07:51:00,,1846.00,1106.00,318.00,161.00,102.00,121.00,78.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2010 08:51:00,,1847.00,1098.00,321.00,164.00,104.00,121.00,78.00,37.00,APPROVED
302,DC: WASHINGTON,01/01/2010 09:51:00,,1827.00,1093.00,321.00,159.00,103.00,123.00,78.00,38.00,APPROVED
302,DC: WASHINGTON,01/01/2010 10:51:00,,1842.00,1090.00,319.00,161.00,102.00,117.00,76.00,38.00,APPROVED
302,DC: WASHINGTON,01/01/2010 11:51:00,,1846.00,1106.00,320.00,156.00,106.00,125.00,78.00,39.00,APPROVED
302,DC: WASHINGTON,01/01/2010 12:52:00,,1861.00,1116.00,331.00,165.00,105.00,127.00,77.00,37.00,APPROVED
302,DC: WASHINGTON,01/01/2010 13:52:00,,1864.00,1125.00,329.00,163.00,105.00,127.00,79.00,38.00,APPROVED
302,DC: WASHINGTON,01/01/2010 14:52:00,,1867.00,1122.00,325.00,163.00,104.00,125.00,80.00,37.00,APPROVED
302,DC: WASHINGTON,01/01/2010 15:52:00,,1881.00,1127.00,332.00,167.00,106.00,124.00,81.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2010 16:52:00,,1890.00,1130.00,328.00,168.00,106.00,122.00,82.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2010 17:53:00,,1887.00,1134.00,325.00,169.00,107.00,122.00,83.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2010 18:53:00,,1892.00,1127.00,324.00,170.00,106.00,123.00,81.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2010 19:53:00,,1881.00,1117.00,319.00,168.00,103.00,122.00,81.00,38.00,APPROVED
302,DC: WASHINGTON,01/01/2010 20:53:00,,1881.00,1120.00,322.00,165.00,104.00,119.00,82.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2010 21:54:00,,1861.00,1109.00,322.00,163.00,103.00,120.00,80.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2010 22:54:00,,1878.00,1114.00,316.00,165.00,104.00,118.00,81.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2010 23:54:00,,1892.00,1125.00,324.00,164.00,104.00,123.00,80.00,38.00,APPROVED
302,DC: WASHINGTON,01/02/2010 00:54:00,,1878.00,1119.00,321.00,160.00,105.00,125.00,81.00,38.00,APPROVED
302,DC: WASHINGTON,01/02/2010 01:54:00,,1872.00,1112.00,322.00,162.00,103.00,125.00,79.00,38.00,APPROVED
302,DC: WASHINGTON,01/02/2010 02:55:00,,1842.00,1093.00,326.00,154.00,102.00,126.00,74.00,37.00,APPROVED
302,DC: WASHINGTON,01/02/2010 03:55:00,,1824.00,1079.00,322.00,154.00,102.00,125.00,73.00,36.00,APPROVED
302,DC: WASHINGTON,01/02/2010 04:55:00,,1813.00,1060.00,323.00,151.00,103.00,124.00,73.00,37.00,APPROVED
302,DC: WASHINGTON,01/02/2010 05:55:00,,1791.00,1055.00,312.00,151.00,100.00,124.00,69.00,37.00,APPROVED
302,DC: WASHINGTON,01/02/2010 06:55:00,,1777.00,1040.00,308.00,148.00,99.00,120.00,68.00,35.00,APPROVED
302,DC: WASHINGTON,01/02/2010 07:56:00,,1767.00,1027.00,302.00,144.00,98.00,119.00,68.00,33.00,APPROVED
302,DC: WASHINGTON,01/02/2010 08:56:00,,1774.00,1017.00,304.00,145.00,98.00,124.00,65.00,34.00,APPROVED
302,DC: WASHINGTON,01/02/2010 09:56:00,,1758.00,1020.00,306.00,143.00,99.00,122.00,64.00,35.00,APPROVED
302,DC: WASHINGTON,01/02/2010 10:56:00,,1769.00,1022.00,303.00,145.00,98.00,123.00,66.00,35.00,APPROVED
302,DC: WASHINGTON,01/02/2010 11:56:00,,1775.00,1025.00,309.00,144.00,99.00,121.00,65.00,34.00,APPROVED
302,DC: WASHINGTON,01/02/2010 12:57:00,,1758.00,1016.00,306.00,145.00,100.00,122.00,64.00,35.00,APPROVED
302,DC: WASHINGTON,01/02/2010 13:57:00,,1722.00,993.00,294.00,141.00,94.00,117.00,63.00,34.00,APPROVED
302,DC: WASHINGTON,01/02/2010 14:57:00,,1698.00,978.00,288.00,137.00,96.00,116.00,62.00,34.00,APPROVED
