MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
204,NY: NEW YORK CITY,01/01/2012 00:50:00,,2229.00,1347.00,374.00,211.00,124.00,144.00,97.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 01:50:00,,2278.00,1369.00,381.00,210.00,127.00,145.00,96.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 02:50:00,,2291.00,1377.00,377.00,213.00,124.00,147.00,97.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 03:50:00,,2311.00,1388.00,381.00,216.00,128.00,147.00,97.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 04:50:00,,2350.00,1415.00,386.00,222.00,128.00,149.00,99.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 05:51:00,,2366.00,1435.00,386.00,224.00,130.00,154.00,98.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 06:51:00,,2364.00,1426.00,394.00,223.00,130.00,153.00,100.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 07:51:00,,2379.00,1446.00,396.00,226.00,132.00,156.00,100.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 08:51:00,,2389.00,1450.00,396.00,230.00,132.00,155.00,102.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 09:52:00,,2378.00,1442.00,395.00,230.00,132.00,157.00,99.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 10:52:00,,2401.00,1466.00,402.00,234.00,132.00,161.00,102.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 11:52:00,,2439.00,1499.00,407.00,231.00,131.00,162.00,103.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 12:52:00,,2453.00,1513.00,407.00,242.00,138.00,161.00,104.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 13:52:00,,2449.00,1497.00,407.00,245.00,137.00,166.00,104.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 14:53:00,,2418.00,1483.00,409.00,239.00,137.00,163.00,104.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 15:53:00,,2265.00,1429.00,399.00,232.00,131.00,160.00,103.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 16:53:00,,2166.00,1374.00,391.00,228.00,130.00,159.00,103.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 17:53:00,,2112.00,1342.00,389.00,226.00,132.00,157.00,103.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 18:53:00,,2108.00,1354.00,392.00,231.00,132.00,158.00,106.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 19:54:00,,2146.00,1371.00,393.00,230.00,133.00,161.00,103.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 21:54:00,,2256.00,1421.00,395.00,237.00,134.00,159.00,101.00,44.00,APPROVED
204,NY: NEW YORK CITY,01/01/2012 23:55:00,,2325.00,1432.00,399.00,234.00,133.00,160.00,102.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 00:55:00,,2299.00,1426.00,396.00,231.00,130.00,157.00,103.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 01:55:00,,2643.00,1776.00,472.00,291.00,154.00,193.00,118.00,48.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 09:57:00,,2368.00,1419.00,387.00,213.00,126.00,150.00,96.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 10:57:00,,2363.00,1401.00,379.00,214.00,124.00,149.00,93.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 11:57:00,,2372.00,1314.00,381.00,179.00,117.00,159.00,58.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 12:57:00,,2367.00,1315.00,374.00,181.00,117.00,157.00,61.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 13:58:00,,2375.00,1354.00,370.00,195.00,122.00,148.00,83.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 14:58:00,,2350.00,1374.00,374.00,196.00,123.00,146.00,87.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 15:58:00,,2368.00,1325.00,379.00,180.00,118.00,161.00,57.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 16:58:00,,2366.00,1354.00,385.00,189.00,123.00,160.00,67.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 17:58:00,,2362.00,1384.00,381.00,205.00,126.00,149.00,88.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 18:59:00,,2336.00,1386.00,379.00,206.00,127.00,145.00,93.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/02/2012 19:59:00,,2350.00,1387.00,381.00,208.00,124.00,145.00,92.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 01:00:00,,2394.00,1393.00,380.00,205.00,124.00,147.00,86.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 03:00:00,,2405.00,1390.00,376.00,203.00,123.00,150.00,89.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 04:01:00,,2392.00,1402.00,377.00,200.00,124.00,145.00,89.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 05:01:00,,2376.00,1398.00,376.00,205.00,123.00,145.00,91.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 07:01:00,,2407.00,1398.00,379.00,203.00,123.00,150.00,90.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 11:02:00,,2349.00,1321.00,371.00,187.00,120.00,150.00,74.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 12:02:00,,2333.00,1261.00,362.00,167.00,113.00,153.00,49.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 13:03:00,,2317.00,1269.00,361.00,171.00,113.00,153.00,53.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 14:03:00,,2315.00,1300.00,358.00,178.00,112.00,146.00,67.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 15:03:00,,2326.00,1272.00,360.00,168.00,112.00,151.00,53.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 16:03:00,,2301.00,1284.00,357.00,178.00,118.00,145.00,68.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/03/2012 18:04:00,,2297.00,1282.00,357.00,180.00,116.00,141.00,76.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 00:05:00,,2289.00,1259.00,355.00,171.00,116.00,144.00,64.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 05:06:00,,2289.00,1256.00,349.00,169.00,115.00,148.00,63.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 08:07:00,,2259.00,1252.00,348.00,170.00,114.00,147.00,62.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 09:07:00,,2255.00,1250.00,351.00,168.00,111.00,148.00,62.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 10:07:00,,2265.00,1245.00,349.00,171.00,112.00,143.00,62.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 12:07:00,,2282.00,1254.00,349.00,172.00,113.00,148.00,63.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 14:08:00,,2272.00,1249.00,354.00,172.00,111.00,143.00,65.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 15:08:00,,2299.00,1263.00,351.00,173.00,114.00,141.00,66.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 18:00:00,,2273.00,1251.00,343.00,173.00,113.00,136.00,74.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 20:01:00,,2279.00,1271.00,352.00,179.00,114.00,133.00,80.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 22:01:00,,2306.00,1287.00,354.00,179.00,116.00,138.00,78.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/04/2012 23:01:00,,2303.00,1291.00,355.00,184.00,118.00,137.00,80.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 00:02:00,,2315.00,1282.00,358.00,181.00,114.00,139.00,77.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 05:03:00,,2305.00,1293.00,353.00,180.00,117.00,139.00,75.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 11:04:00,,2338.00,1321.00,363.00,187.00,117.00,141.00,78.00,40.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 12:04:00,,2358.00,1335.00,366.00,191.00,118.00,142.00,84.00,39.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 14:05:00,,2380.00,1369.00,376.00,198.00,119.00,144.00,85.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 15:05:00,,2415.00,1392.00,379.00,200.00,121.00,149.00,85.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 16:05:00,,2408.00,1405.00,381.00,202.00,123.00,151.00,89.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 18:06:00,,2363.00,1389.00,384.00,205.00,125.00,149.00,91.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 19:06:00,,2323.00,1381.00,379.00,209.00,126.00,148.00,91.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 22:58:00,,2357.00,1370.00,372.00,203.00,125.00,145.00,89.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/05/2012 23:58:00,,2324.00,1360.00,366.00,200.00,121.00,143.00,91.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 10:00:00,,2345.00,1380.00,382.00,209.00,124.00,147.00,93.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 12:00:00,,2349.00,1387.00,381.00,211.00,128.00,146.00,92.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 13:01:00,,2344.00,1383.00,376.00,209.00,126.00,148.00,91.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 14:01:00,,2354.00,1395.00,377.00,210.00,124.00,144.00,92.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 15:01:00,,2368.00,1383.00,377.00,211.00,125.00,146.00,92.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 18:02:00,,2272.00,1362.00,377.00,209.00,124.00,146.00,96.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 19:02:00,,2219.00,1341.00,380.00,211.00,124.00,146.00,97.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 20:02:00,,2156.00,1316.00,372.00,211.00,127.00,148.00,97.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/06/2012 21:02:00,,2210.00,1337.00,379.00,211.00,129.00,145.00,99.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 00:03:00,,2253.00,1355.00,378.00,210.00,126.00,145.00,94.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 01:03:00,,2247.00,1360.00,372.00,209.00,123.00,145.00,95.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 02:03:00,,2241.00,1346.00,369.00,209.00,125.00,144.00,94.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 04:04:00,,2242.00,1337.00,373.00,205.00,122.00,145.00,99.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 05:04:00,,2243.00,1336.00,371.00,206.00,125.00,146.00,94.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 09:05:00,,2282.00,1347.00,373.00,210.00,122.00,143.00,96.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 10:05:00,,2293.00,1365.00,374.00,209.00,125.00,146.00,95.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 12:06:00,,2313.00,1380.00,375.00,206.00,124.00,144.00,96.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 13:06:00,,2310.00,1383.00,373.00,211.00,122.00,144.00,97.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 15:06:00,,2230.00,1344.00,377.00,209.00,125.00,147.00,95.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 17:07:00,,2035.00,1266.00,374.00,209.00,126.00,147.00,96.00,42.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 18:07:00,,2013.00,1256.00,374.00,208.00,125.00,150.00,98.00,41.00,APPROVED
204,NY: NEW YORK CITY,01/07/2012 19:07:00,,2038.00,1272.00,369.00,215.00,126.00,149.00,98.00,43.00,APPROVED
204,NY: NEW YORK CITY,01/08/2012 00:08:00,,2191.00,1360.00,383.00,223.00,129.00,152.00,100.00,43.00,APPROVED
