MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
905,HI: HONOLULU,01/01/2017 00:04:00,,859.00,507.00,163.00,90.00,62.00,76.00,57.00,36.00,APPROVED
905,HI: HONOLULU,01/01/2017 01:05:00,,841.00,496.00,163.00,93.00,60.00,76.00,58.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 02:05:00,,835.00,496.00,163.00,91.00,59.00,77.00,57.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 03:05:00,,842.00,496.00,164.00,91.00,62.00,75.00,57.00,35.00,APPROVED
905,HI: HONOLULU,01/01/2017 04:05:00,,870.00,516.00,164.00,92.00,60.00,75.00,55.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 05:05:00,,901.00,533.00,162.00,94.00,59.00,76.00,57.00,36.00,APPROVED
905,HI: HONOLULU,01/01/2017 06:06:00,,920.00,537.00,168.00,95.00,62.00,78.00,57.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 07:06:00,,922.00,537.00,164.00,94.00,62.00,78.00,56.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 08:06:00,,924.00,541.00,170.00,94.00,61.00,76.00,57.00,35.00,APPROVED
905,HI: HONOLULU,01/01/2017 09:06:00,,927.00,545.00,165.00,95.00,63.00,75.00,57.00,36.00,APPROVED
905,HI: HONOLULU,01/01/2017 10:06:00,,934.00,545.00,167.00,95.00,61.00,79.00,56.00,36.00,APPROVED
905,HI: HONOLULU,01/01/2017 11:07:00,,937.00,550.00,169.00,95.00,63.00,78.00,55.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 12:07:00,,936.00,549.00,163.00,96.00,60.00,74.00,56.00,36.00,APPROVED
905,HI: HONOLULU,01/01/2017 13:07:00,,937.00,547.00,167.00,94.00,62.00,79.00,56.00,38.00,APPROVED
905,HI: HONOLULU,01/01/2017 14:07:00,,924.00,542.00,167.00,94.00,61.00,79.00,55.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 15:07:00,,924.00,542.00,166.00,94.00,62.00,79.00,57.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 16:08:00,,910.00,527.00,162.00,93.00,61.00,78.00,56.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 17:08:00,,900.00,527.00,163.00,92.00,62.00,76.00,54.00,37.00,APPROVED
905,HI: HONOLULU,01/01/2017 18:08:00,,891.00,521.00,165.00,93.00,60.00,73.00,56.00,37.00,APPROVED
