MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
406,FL: MIAMI,01/13/2014 17:29:00,,2832.00,2088.00,799.00,396.00,232.00,230.00,100.00,53.00,APPROVED
406,FL: MIAMI,01/13/2014 18:29:00,,2841.00,2101.00,804.00,405.00,232.00,233.00,101.00,54.00,APPROVED
406,FL: MIAMI,01/13/2014 19:30:00,,2825.00,2095.00,808.00,405.00,229.00,230.00,102.00,53.00,APPROVED
406,FL: MIAMI,01/13/2014 20:30:00,,2807.00,2079.00,802.00,400.00,227.00,228.00,102.00,56.00,APPROVED
406,FL: MIAMI,01/13/2014 21:30:00,,2805.00,2078.00,800.00,401.00,231.00,232.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/13/2014 22:30:00,,2795.00,2082.00,801.00,394.00,228.00,234.00,101.00,54.00,APPROVED
406,FL: MIAMI,01/13/2014 23:31:00,,2814.00,2090.00,800.00,402.00,229.00,229.00,104.00,56.00,APPROVED
406,FL: MIAMI,01/14/2014 00:31:00,,2853.00,2109.00,808.00,399.00,230.00,231.00,101.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 01:31:00,,2859.00,2110.00,802.00,404.00,233.00,231.00,102.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 02:31:00,,2865.00,2110.00,803.00,398.00,231.00,230.00,101.00,52.00,APPROVED
406,FL: MIAMI,01/14/2014 03:31:00,,2868.00,2099.00,794.00,398.00,230.00,230.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 04:32:00,,2866.00,2092.00,808.00,398.00,230.00,233.00,99.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 05:32:00,,2879.00,2107.00,804.00,398.00,231.00,231.00,98.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 06:32:00,,2888.00,2119.00,807.00,401.00,231.00,229.00,101.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 07:32:00,,2893.00,2107.00,812.00,399.00,230.00,231.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 08:33:00,,2885.00,2099.00,804.00,404.00,231.00,228.00,98.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 09:33:00,,2889.00,2115.00,810.00,400.00,231.00,233.00,99.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 10:33:00,,2894.00,2117.00,804.00,402.00,230.00,231.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 11:33:00,,2893.00,2129.00,805.00,400.00,236.00,229.00,101.00,53.00,APPROVED
406,FL: MIAMI,01/14/2014 12:33:00,,2920.00,2139.00,810.00,403.00,231.00,233.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 13:34:00,,2895.00,2121.00,816.00,406.00,234.00,232.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 14:34:00,,2835.00,2079.00,805.00,395.00,229.00,228.00,102.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 15:34:00,,2772.00,2062.00,792.00,394.00,228.00,232.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 16:34:00,,2739.00,2043.00,798.00,393.00,231.00,228.00,102.00,53.00,APPROVED
406,FL: MIAMI,01/14/2014 17:34:00,,2747.00,2041.00,791.00,396.00,226.00,230.00,104.00,52.00,APPROVED
406,FL: MIAMI,01/14/2014 18:35:00,,2737.00,2045.00,788.00,396.00,228.00,226.00,101.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 19:35:00,,2759.00,2051.00,791.00,399.00,230.00,227.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 20:35:00,,2789.00,2087.00,796.00,403.00,229.00,229.00,102.00,54.00,APPROVED
406,FL: MIAMI,01/14/2014 21:35:00,,2823.00,2098.00,807.00,402.00,230.00,232.00,102.00,55.00,APPROVED
406,FL: MIAMI,01/14/2014 22:36:00,,2828.00,2092.00,801.00,401.00,232.00,234.00,102.00,56.00,APPROVED
406,FL: MIAMI,01/14/2014 23:36:00,,2835.00,2110.00,795.00,395.00,229.00,230.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 00:36:00,,2862.00,2111.00,808.00,400.00,228.00,231.00,100.00,53.00,APPROVED
406,FL: MIAMI,01/15/2014 01:36:00,,2872.00,2128.00,811.00,402.00,228.00,235.00,102.00,53.00,APPROVED
406,FL: MIAMI,01/15/2014 02:36:00,,2887.00,2117.00,813.00,402.00,230.00,230.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 03:37:00,,2920.00,2123.00,816.00,404.00,231.00,233.00,102.00,53.00,APPROVED
406,FL: MIAMI,01/15/2014 04:37:00,,2920.00,2140.00,815.00,402.00,234.00,231.00,102.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 05:37:00,,2920.00,2157.00,821.00,404.00,237.00,239.00,102.00,53.00,APPROVED
406,FL: MIAMI,01/15/2014 06:37:00,,2960.00,2185.00,829.00,410.00,234.00,241.00,104.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 07:38:00,,2962.00,2207.00,832.00,420.00,235.00,242.00,106.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 08:38:00,,2971.00,2200.00,835.00,420.00,238.00,247.00,108.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 09:38:00,,2990.00,2227.00,843.00,422.00,240.00,248.00,106.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 10:38:00,,2980.00,2209.00,835.00,412.00,238.00,246.00,103.00,56.00,APPROVED
406,FL: MIAMI,01/15/2014 11:38:00,,2978.00,2215.00,840.00,414.00,237.00,244.00,106.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 12:39:00,,3030.00,2231.00,831.00,420.00,239.00,252.00,105.00,55.00,APPROVED
406,FL: MIAMI,01/15/2014 13:39:00,,2996.00,2184.00,833.00,419.00,237.00,243.00,106.00,55.00,APPROVED
406,FL: MIAMI,01/15/2014 14:39:00,,2938.00,2152.00,825.00,410.00,236.00,240.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/15/2014 15:39:00,,2934.00,2144.00,817.00,402.00,233.00,233.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/15/2014 16:39:00,,2994.00,2200.00,824.00,414.00,236.00,241.00,102.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 17:40:00,,3065.00,2254.00,847.00,422.00,237.00,250.00,105.00,56.00,APPROVED
406,FL: MIAMI,01/15/2014 18:40:00,,3016.00,2221.00,835.00,419.00,242.00,248.00,103.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 19:40:00,,2987.00,2179.00,832.00,408.00,235.00,240.00,104.00,56.00,APPROVED
406,FL: MIAMI,01/15/2014 20:40:00,,2976.00,2177.00,822.00,409.00,235.00,239.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/15/2014 21:41:00,,2965.00,2166.00,824.00,406.00,231.00,236.00,100.00,56.00,APPROVED
406,FL: MIAMI,01/15/2014 22:41:00,,2963.00,2140.00,822.00,406.00,232.00,236.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/15/2014 23:41:00,,2965.00,2148.00,823.00,404.00,235.00,238.00,101.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 00:41:00,,2976.00,2147.00,827.00,405.00,234.00,237.00,100.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 01:41:00,,2967.00,2156.00,820.00,409.00,235.00,237.00,101.00,52.00,APPROVED
406,FL: MIAMI,01/16/2014 02:42:00,,2977.00,2161.00,825.00,403.00,232.00,237.00,98.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 03:42:00,,2991.00,2181.00,831.00,408.00,236.00,239.00,101.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 04:42:00,,3000.00,2170.00,822.00,404.00,238.00,237.00,101.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 05:42:00,,2981.00,2160.00,817.00,403.00,235.00,238.00,101.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 06:43:00,,2975.00,2160.00,823.00,408.00,233.00,235.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 07:43:00,,2977.00,2168.00,828.00,405.00,234.00,233.00,95.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 08:43:00,,2992.00,2159.00,825.00,404.00,234.00,241.00,99.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 09:43:00,,2992.00,2175.00,829.00,407.00,234.00,236.00,102.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 10:43:00,,3020.00,2177.00,829.00,407.00,236.00,243.00,101.00,56.00,APPROVED
406,FL: MIAMI,01/16/2014 11:44:00,,2994.00,2170.00,830.00,406.00,235.00,237.00,102.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 12:44:00,,2967.00,2149.00,820.00,405.00,232.00,238.00,99.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 13:44:00,,2963.00,2143.00,821.00,404.00,230.00,234.00,98.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 14:44:00,,2966.00,2147.00,825.00,408.00,231.00,239.00,99.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 15:44:00,,2975.00,2140.00,820.00,396.00,232.00,237.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 16:45:00,,2968.00,2138.00,817.00,397.00,232.00,237.00,99.00,52.00,APPROVED
406,FL: MIAMI,01/16/2014 17:45:00,,2940.00,2136.00,811.00,399.00,233.00,235.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 18:45:00,,2935.00,2135.00,814.00,397.00,231.00,233.00,99.00,51.00,APPROVED
406,FL: MIAMI,01/16/2014 19:45:00,,2934.00,2122.00,805.00,399.00,231.00,232.00,96.00,52.00,APPROVED
406,FL: MIAMI,01/16/2014 20:46:00,,2939.00,2119.00,809.00,397.00,227.00,232.00,97.00,51.00,APPROVED
406,FL: MIAMI,01/16/2014 21:46:00,,2946.00,2125.00,808.00,400.00,233.00,235.00,97.00,54.00,APPROVED
406,FL: MIAMI,01/16/2014 22:46:00,,2943.00,2119.00,812.00,398.00,229.00,233.00,96.00,53.00,APPROVED
406,FL: MIAMI,01/16/2014 23:46:00,,2947.00,2124.00,814.00,397.00,234.00,234.00,96.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 00:46:00,,2950.00,2130.00,810.00,399.00,229.00,237.00,99.00,51.00,APPROVED
406,FL: MIAMI,01/17/2014 01:47:00,,2947.00,2131.00,812.00,404.00,232.00,231.00,94.00,52.00,APPROVED
406,FL: MIAMI,01/17/2014 02:47:00,,2977.00,2140.00,825.00,404.00,233.00,235.00,99.00,52.00,APPROVED
406,FL: MIAMI,01/17/2014 03:47:00,,2967.00,2142.00,815.00,398.00,234.00,238.00,99.00,56.00,APPROVED
406,FL: MIAMI,01/17/2014 04:47:00,,2953.00,2118.00,816.00,399.00,230.00,236.00,96.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 05:48:00,,2952.00,2128.00,816.00,396.00,234.00,236.00,96.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 06:48:00,,2936.00,2111.00,809.00,392.00,232.00,235.00,95.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 07:48:00,,2935.00,2118.00,817.00,394.00,233.00,236.00,97.00,52.00,APPROVED
406,FL: MIAMI,01/17/2014 08:48:00,,2941.00,2125.00,812.00,394.00,231.00,238.00,94.00,51.00,APPROVED
406,FL: MIAMI,01/17/2014 09:48:00,,2959.00,2137.00,825.00,396.00,236.00,240.00,99.00,54.00,APPROVED
406,FL: MIAMI,01/17/2014 10:49:00,,2979.00,2153.00,824.00,402.00,237.00,239.00,97.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 11:49:00,,2971.00,2144.00,824.00,402.00,232.00,242.00,100.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 12:49:00,,2971.00,2134.00,829.00,405.00,236.00,237.00,96.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 13:49:00,,2977.00,2148.00,820.00,399.00,231.00,234.00,95.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 14:49:00,,2973.00,2159.00,822.00,400.00,231.00,238.00,100.00,52.00,APPROVED
406,FL: MIAMI,01/17/2014 15:50:00,,2962.00,2125.00,816.00,396.00,226.00,237.00,97.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 16:50:00,,2938.00,2123.00,810.00,402.00,229.00,234.00,96.00,51.00,APPROVED
406,FL: MIAMI,01/17/2014 17:50:00,,2942.00,2121.00,813.00,399.00,232.00,231.00,101.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 18:50:00,,2909.00,2123.00,813.00,401.00,233.00,231.00,97.00,54.00,APPROVED
406,FL: MIAMI,01/17/2014 19:51:00,,2911.00,2120.00,814.00,396.00,230.00,229.00,97.00,53.00,APPROVED
406,FL: MIAMI,01/17/2014 20:51:00,,2920.00,2134.00,812.00,403.00,231.00,231.00,99.00,55.00,APPROVED
406,FL: MIAMI,01/17/2014 21:51:00,,2929.00,2132.00,813.00,400.00,232.00,232.00,103.00,55.00,APPROVED
406,FL: MIAMI,01/17/2014 22:51:00,,2942.00,2134.00,816.00,400.00,232.00,232.00,100.00,54.00,APPROVED
406,FL: MIAMI,01/17/2014 23:51:00,,2952.00,2142.00,813.00,397.00,233.00,234.00,99.00,52.00,APPROVED
406,FL: MIAMI,01/18/2014 00:52:00,,2957.00,2146.00,811.00,399.00,230.00,230.00,99.00,52.00,APPROVED
406,FL: MIAMI,01/18/2014 01:52:00,,2943.00,2133.00,813.00,400.00,231.00,233.00,98.00,54.00,APPROVED
406,FL: MIAMI,01/18/2014 02:52:00,,2961.00,2136.00,822.00,398.00,234.00,234.00,99.00,54.00,APPROVED
