MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
302,DC: WASHINGTON,01/01/2014 00:31:00,,1921.00,1151.00,318.00,166.00,103.00,126.00,82.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 01:31:00,,1914.00,1138.00,320.00,163.00,104.00,122.00,81.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 02:32:00,,1907.00,1120.00,322.00,160.00,103.00,121.00,79.00,33.00,APPROVED
302,DC: WASHINGTON,01/01/2014 03:32:00,,1901.00,1122.00,318.00,158.00,105.00,122.00,78.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 04:32:00,,1898.00,1121.00,318.00,158.00,103.00,121.00,75.00,33.00,APPROVED
302,DC: WASHINGTON,01/01/2014 05:32:00,,1896.00,1123.00,316.00,156.00,102.00,123.00,77.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2014 06:33:00,,1924.00,1129.00,318.00,159.00,102.00,125.00,78.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 07:33:00,,1913.00,1122.00,327.00,158.00,103.00,122.00,75.00,33.00,APPROVED
302,DC: WASHINGTON,01/01/2014 08:33:00,,1925.00,1127.00,321.00,158.00,103.00,124.00,77.00,33.00,APPROVED
302,DC: WASHINGTON,01/01/2014 09:33:00,,1926.00,1140.00,327.00,163.00,103.00,122.00,76.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2014 10:34:00,,1937.00,1146.00,327.00,161.00,103.00,121.00,78.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 11:34:00,,1942.00,1154.00,325.00,164.00,104.00,124.00,78.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 12:34:00,,1932.00,1154.00,325.00,165.00,107.00,123.00,78.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 13:34:00,,1937.00,1144.00,323.00,164.00,102.00,123.00,79.00,33.00,APPROVED
302,DC: WASHINGTON,01/01/2014 14:34:00,,1938.00,1149.00,325.00,162.00,105.00,123.00,78.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2014 15:35:00,,1935.00,1163.00,325.00,164.00,105.00,120.00,78.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 16:35:00,,1966.00,1181.00,324.00,169.00,105.00,123.00,83.00,34.00,APPROVED
302,DC: WASHINGTON,01/01/2014 17:35:00,,1953.00,1180.00,322.00,172.00,105.00,125.00,83.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2014 18:35:00,,1953.00,1196.00,324.00,179.00,107.00,124.00,82.00,37.00,APPROVED
302,DC: WASHINGTON,01/01/2014 19:36:00,,1953.00,1202.00,328.00,178.00,107.00,126.00,84.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2014 20:36:00,,1954.00,1192.00,322.00,178.00,107.00,124.00,84.00,36.00,APPROVED
302,DC: WASHINGTON,01/01/2014 21:36:00,,1946.00,1182.00,319.00,180.00,105.00,123.00,84.00,37.00,APPROVED
302,DC: WASHINGTON,01/01/2014 22:37:00,,1936.00,1177.00,317.00,175.00,105.00,124.00,84.00,35.00,APPROVED
302,DC: WASHINGTON,01/01/2014 23:37:00,,1930.00,1170.00,323.00,172.00,105.00,120.00,83.00,36.00,APPROVED
302,DC: WASHINGTON,01/02/2014 00:37:00,,1915.00,1156.00,317.00,167.00,104.00,119.00,81.00,36.00,APPROVED
302,DC: WASHINGTON,01/02/2014 01:38:00,,1939.00,1149.00,314.00,168.00,104.00,121.00,81.00,35.00,APPROVED
302,DC: WASHINGTON,01/02/2014 02:38:00,,1935.00,1155.00,315.00,164.00,102.00,119.00,83.00,34.00,APPROVED
302,DC: WASHINGTON,01/02/2014 03:38:00,,1916.00,1150.00,313.00,166.00,103.00,119.00,84.00,34.00,APPROVED
302,DC: WASHINGTON,01/02/2014 04:38:00,,1931.00,1152.00,314.00,166.00,104.00,118.00,82.00,35.00,APPROVED
302,DC: WASHINGTON,01/02/2014 05:39:00,,1936.00,1155.00,319.00,164.00,102.00,119.00,81.00,34.00,APPROVED
