MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
302,DC: WASHINGTON,07/19/2006 17:37:00,,2602.00,319.00,135.00,129.00,188.00,125.00,16.00,19.00,APPROVED
302,DC: WASHINGTON,07/19/2006 20:49:00,,2606.00,321.00,134.00,129.00,185.00,125.00,16.00,19.00,APPROVED
302,DC: WASHINGTON,07/19/2006 21:50:00,,2640.00,333.00,137.00,135.00,184.00,125.00,16.00,21.00,APPROVED
302,DC: WASHINGTON,07/19/2006 22:50:00,,2674.00,340.00,140.00,140.00,190.00,133.00,18.00,22.00,APPROVED
302,DC: WASHINGTON,07/19/2006 23:50:00,,2704.00,345.00,140.00,146.00,190.00,133.00,17.00,21.00,APPROVED
302,DC: WASHINGTON,07/20/2006 00:50:00,,2726.00,351.00,138.00,149.00,189.00,135.00,18.00,22.00,APPROVED
302,DC: WASHINGTON,07/20/2006 01:50:00,,2789.00,376.00,144.00,152.00,197.00,141.00,20.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 02:51:00,,2832.00,382.00,143.00,160.00,200.00,143.00,19.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 03:51:00,,2804.00,378.00,146.00,160.00,198.00,141.00,20.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 04:51:00,,2832.00,371.00,144.00,157.00,201.00,140.00,19.00,25.00,APPROVED
302,DC: WASHINGTON,07/20/2006 05:51:00,,2824.00,377.00,146.00,159.00,201.00,143.00,19.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 06:51:00,,2814.00,375.00,145.00,159.00,197.00,142.00,19.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 07:52:00,,2805.00,367.00,144.00,155.00,199.00,145.00,18.00,25.00,APPROVED
302,DC: WASHINGTON,07/20/2006 08:52:00,,2782.00,364.00,141.00,152.00,195.00,140.00,18.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 09:52:00,,2787.00,372.00,143.00,152.00,195.00,139.00,17.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 10:52:00,,2820.00,372.00,144.00,155.00,199.00,142.00,19.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 12:44:00,,2698.00,339.00,136.00,137.00,185.00,131.00,17.00,21.00,APPROVED
302,DC: WASHINGTON,07/20/2006 13:45:00,,2719.00,356.00,143.00,142.00,190.00,140.00,17.00,23.00,APPROVED
302,DC: WASHINGTON,07/20/2006 14:45:00,,2709.00,356.00,139.00,145.00,192.00,135.00,19.00,22.00,APPROVED
302,DC: WASHINGTON,07/20/2006 15:45:00,,2686.00,349.00,138.00,143.00,192.00,135.00,19.00,22.00,APPROVED
302,DC: WASHINGTON,07/20/2006 16:45:00,,2691.00,349.00,143.00,147.00,191.00,135.00,20.00,23.00,APPROVED
302,DC: WASHINGTON,07/20/2006 17:45:00,,2726.00,360.00,143.00,147.00,192.00,135.00,22.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 18:46:00,,2721.00,359.00,141.00,151.00,195.00,135.00,20.00,23.00,APPROVED
302,DC: WASHINGTON,07/20/2006 19:46:00,,2695.00,358.00,139.00,144.00,191.00,138.00,20.00,23.00,APPROVED
302,DC: WASHINGTON,07/20/2006 20:46:00,,2673.00,361.00,142.00,147.00,196.00,136.00,22.00,23.00,APPROVED
302,DC: WASHINGTON,07/20/2006 21:46:00,,2689.00,363.00,142.00,148.00,195.00,135.00,22.00,23.00,APPROVED
302,DC: WASHINGTON,07/20/2006 22:46:00,,2736.00,366.00,144.00,153.00,194.00,139.00,22.00,24.00,APPROVED
302,DC: WASHINGTON,07/20/2006 23:46:00,,2778.00,370.00,145.00,155.00,196.00,139.00,22.00,24.00,APPROVED
