MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
914,CA: SAN FRANCISCO,01/01/2018 00:41:00,,1649.00,1136.00,357.00,205.00,122.00,146.00,95.00,33.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 01:42:00,,1646.00,1117.00,349.00,206.00,118.00,146.00,92.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 02:42:00,,1617.00,1085.00,338.00,192.00,117.00,141.00,90.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 03:42:00,,1618.00,1074.00,327.00,186.00,112.00,135.00,87.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 04:42:00,,1627.00,1060.00,329.00,183.00,111.00,131.00,85.00,29.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 05:43:00,,1625.00,1055.00,324.00,183.00,110.00,130.00,83.00,29.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 06:43:00,,1621.00,1049.00,320.00,178.00,107.00,129.00,81.00,28.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 07:43:00,,1604.00,1039.00,319.00,177.00,107.00,127.00,82.00,28.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 08:43:00,,1599.00,1032.00,314.00,173.00,109.00,128.00,82.00,28.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 09:43:00,,1625.00,1037.00,316.00,173.00,107.00,128.00,81.00,29.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 10:44:00,,1720.00,1128.00,340.00,194.00,116.00,141.00,86.00,30.00,APPROVED
914,CA: SAN FRANCISCO,01/01/2018 11:44:00,,1718.00,1159.00,346.00,202.00,117.00,144.00,87.00,31.00,APPROVED
