MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
908,WA: SEATTLE,01/01/2016 00:34:00,,908.00,565.00,171.00,93.00,53.00,68.00,42.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 01:34:00,,935.00,572.00,168.00,90.00,52.00,65.00,43.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 02:34:00,,939.00,581.00,167.00,91.00,53.00,65.00,42.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 03:34:00,,961.00,586.00,166.00,90.00,53.00,64.00,42.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 04:34:00,,965.00,584.00,170.00,89.00,50.00,66.00,40.00,17.00,APPROVED
908,WA: SEATTLE,01/01/2016 05:35:00,,963.00,586.00,167.00,90.00,51.00,65.00,42.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 06:35:00,,964.00,590.00,170.00,90.00,51.00,67.00,41.00,17.00,APPROVED
908,WA: SEATTLE,01/01/2016 07:35:00,,964.00,589.00,168.00,91.00,50.00,67.00,40.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 08:35:00,,969.00,590.00,167.00,92.00,51.00,66.00,41.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 09:35:00,,960.00,590.00,168.00,91.00,53.00,66.00,41.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 10:36:00,,956.00,592.00,172.00,90.00,51.00,66.00,41.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 11:36:00,,961.00,592.00,168.00,88.00,52.00,67.00,42.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 12:36:00,,965.00,598.00,173.00,89.00,54.00,68.00,41.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 13:36:00,,954.00,592.00,172.00,91.00,52.00,68.00,41.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 14:36:00,,952.00,595.00,171.00,89.00,52.00,66.00,41.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 15:37:00,,958.00,595.00,169.00,88.00,51.00,67.00,41.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 16:37:00,,959.00,591.00,171.00,88.00,52.00,67.00,42.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 17:37:00,,954.00,583.00,167.00,88.00,51.00,64.00,40.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 18:37:00,,942.00,580.00,167.00,89.00,52.00,66.00,42.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 19:37:00,,898.00,563.00,167.00,92.00,51.00,66.00,42.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 20:38:00,,885.00,553.00,164.00,89.00,51.00,68.00,42.00,19.00,APPROVED
908,WA: SEATTLE,01/01/2016 21:38:00,,862.00,547.00,167.00,88.00,52.00,66.00,43.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 22:38:00,,839.00,531.00,168.00,86.00,51.00,66.00,43.00,18.00,APPROVED
908,WA: SEATTLE,01/01/2016 23:38:00,,857.00,534.00,167.00,86.00,53.00,67.00,42.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 00:38:00,,866.00,539.00,164.00,87.00,51.00,65.00,43.00,19.00,APPROVED
908,WA: SEATTLE,01/02/2016 01:39:00,,913.00,558.00,163.00,87.00,51.00,64.00,42.00,19.00,APPROVED
908,WA: SEATTLE,01/02/2016 02:39:00,,936.00,573.00,162.00,86.00,51.00,65.00,41.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 03:39:00,,945.00,572.00,166.00,89.00,49.00,64.00,41.00,19.00,APPROVED
908,WA: SEATTLE,01/02/2016 04:39:00,,944.00,578.00,167.00,89.00,52.00,65.00,41.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 05:39:00,,948.00,580.00,165.00,85.00,51.00,63.00,39.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 06:40:00,,958.00,556.00,170.00,77.00,49.00,72.00,27.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 07:40:00,,950.00,557.00,173.00,76.00,50.00,73.00,26.00,19.00,APPROVED
908,WA: SEATTLE,01/02/2016 08:40:00,,952.00,556.00,169.00,75.00,49.00,72.00,26.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 09:40:00,,945.00,552.00,166.00,75.00,48.00,70.00,25.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 10:40:00,,947.00,547.00,167.00,76.00,50.00,71.00,25.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 11:41:00,,946.00,554.00,168.00,75.00,50.00,72.00,25.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 12:41:00,,942.00,553.00,168.00,75.00,46.00,72.00,27.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 13:41:00,,952.00,555.00,168.00,76.00,49.00,71.00,26.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 14:41:00,,946.00,557.00,173.00,77.00,50.00,71.00,25.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 15:41:00,,962.00,570.00,173.00,77.00,51.00,75.00,26.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 16:42:00,,968.00,575.00,174.00,81.00,50.00,76.00,27.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 17:42:00,,968.00,574.00,179.00,78.00,48.00,75.00,26.00,19.00,APPROVED
908,WA: SEATTLE,01/02/2016 18:42:00,,947.00,558.00,176.00,77.00,50.00,74.00,27.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 19:42:00,,912.00,537.00,168.00,76.00,51.00,70.00,25.00,18.00,APPROVED
908,WA: SEATTLE,01/02/2016 20:42:00,,871.00,514.00,168.00,76.00,50.00,70.00,26.00,19.00,APPROVED
908,WA: SEATTLE,01/02/2016 21:43:00,,853.00,501.00,168.00,76.00,49.00,69.00,25.00,17.00,APPROVED
908,WA: SEATTLE,01/02/2016 22:43:00,,841.00,491.00,165.00,75.00,51.00,69.00,25.00,16.00,APPROVED
908,WA: SEATTLE,01/02/2016 23:43:00,,854.00,497.00,165.00,73.00,51.00,71.00,27.00,18.00,APPROVED
908,WA: SEATTLE,01/03/2016 00:43:00,,929.00,548.00,175.00,77.00,52.00,72.00,26.00,19.00,APPROVED
908,WA: SEATTLE,01/03/2016 01:43:00,,994.00,595.00,189.00,85.00,52.00,78.00,28.00,19.00,APPROVED
908,WA: SEATTLE,01/03/2016 02:44:00,,1038.00,629.00,197.00,86.00,57.00,81.00,30.00,19.00,APPROVED
908,WA: SEATTLE,01/03/2016 03:44:00,,1038.00,646.00,200.00,86.00,58.00,80.00,30.00,20.00,APPROVED
908,WA: SEATTLE,01/03/2016 04:44:00,,1058.00,654.00,205.00,92.00,58.00,82.00,31.00,19.00,APPROVED
908,WA: SEATTLE,01/03/2016 05:44:00,,1079.00,659.00,213.00,91.00,58.00,88.00,32.00,18.00,APPROVED
908,WA: SEATTLE,01/03/2016 06:44:00,,1083.00,677.00,209.00,93.00,57.00,86.00,33.00,18.00,APPROVED
908,WA: SEATTLE,01/03/2016 07:45:00,,1094.00,688.00,216.00,94.00,59.00,87.00,33.00,19.00,APPROVED
908,WA: SEATTLE,01/03/2016 08:45:00,,1096.00,679.00,215.00,94.00,58.00,86.00,34.00,19.00,APPROVED
908,WA: SEATTLE,01/03/2016 09:45:00,,1092.00,696.00,204.00,102.00,59.00,84.00,43.00,20.00,APPROVED
908,WA: SEATTLE,01/03/2016 10:45:00,,1100.00,714.00,206.00,110.00,60.00,83.00,47.00,20.00,APPROVED
908,WA: SEATTLE,01/03/2016 11:45:00,,1114.00,732.00,206.00,116.00,61.00,85.00,50.00,21.00,APPROVED
908,WA: SEATTLE,01/03/2016 12:46:00,,1127.00,752.00,210.00,118.00,63.00,87.00,50.00,21.00,APPROVED
908,WA: SEATTLE,01/03/2016 13:46:00,,1127.00,738.00,209.00,118.00,62.00,84.00,49.00,21.00,APPROVED
908,WA: SEATTLE,01/03/2016 14:46:00,,1139.00,748.00,210.00,116.00,63.00,86.00,49.00,22.00,APPROVED
908,WA: SEATTLE,01/03/2016 15:46:00,,1165.00,777.00,219.00,121.00,65.00,90.00,51.00,21.00,APPROVED
908,WA: SEATTLE,01/03/2016 16:46:00,,1165.00,788.00,226.00,131.00,66.00,93.00,54.00,21.00,APPROVED
908,WA: SEATTLE,01/03/2016 17:47:00,,1166.00,795.00,227.00,132.00,67.00,93.00,54.00,21.00,APPROVED
908,WA: SEATTLE,01/03/2016 18:47:00,,1153.00,784.00,223.00,130.00,68.00,93.00,54.00,22.00,APPROVED
908,WA: SEATTLE,01/03/2016 19:47:00,,1135.00,778.00,228.00,128.00,67.00,92.00,53.00,22.00,APPROVED
908,WA: SEATTLE,01/03/2016 20:47:00,,1138.00,777.00,224.00,130.00,66.00,90.00,54.00,20.00,APPROVED
908,WA: SEATTLE,01/03/2016 21:47:00,,1201.00,837.00,239.00,138.00,70.00,98.00,58.00,22.00,APPROVED
908,WA: SEATTLE,01/03/2016 22:48:00,,1478.00,1084.00,308.00,181.00,86.00,128.00,70.00,26.00,APPROVED
908,WA: SEATTLE,01/03/2016 23:48:00,,1374.00,987.00,282.00,165.00,82.00,118.00,65.00,24.00,APPROVED
908,WA: SEATTLE,01/04/2016 00:48:00,,1197.00,823.00,238.00,137.00,69.00,97.00,56.00,22.00,APPROVED
908,WA: SEATTLE,01/04/2016 01:48:00,,1148.00,766.00,220.00,128.00,65.00,90.00,54.00,22.00,APPROVED
908,WA: SEATTLE,01/04/2016 02:48:00,,1157.00,774.00,221.00,128.00,65.00,91.00,54.00,22.00,APPROVED
908,WA: SEATTLE,01/04/2016 03:49:00,,1149.00,771.00,218.00,125.00,66.00,88.00,53.00,20.00,APPROVED
908,WA: SEATTLE,01/04/2016 04:49:00,,1141.00,746.00,217.00,121.00,65.00,87.00,52.00,20.00,APPROVED
908,WA: SEATTLE,01/04/2016 05:49:00,,1135.00,752.00,214.00,123.00,65.00,86.00,52.00,21.00,APPROVED
908,WA: SEATTLE,01/04/2016 06:49:00,,1147.00,763.00,220.00,127.00,64.00,87.00,51.00,21.00,APPROVED
908,WA: SEATTLE,01/04/2016 07:49:00,,1317.00,914.00,258.00,147.00,76.00,105.00,60.00,23.00,APPROVED
908,WA: SEATTLE,01/04/2016 08:50:00,,1322.00,925.00,269.00,152.00,78.00,108.00,61.00,23.00,APPROVED
908,WA: SEATTLE,01/04/2016 09:50:00,,1301.00,915.00,260.00,156.00,76.00,108.00,61.00,24.00,APPROVED
908,WA: SEATTLE,01/04/2016 10:50:00,,1396.00,994.00,287.00,170.00,82.00,117.00,66.00,25.00,APPROVED
908,WA: SEATTLE,01/04/2016 11:50:00,,1593.00,1180.00,329.00,199.00,93.00,135.00,74.00,26.00,APPROVED
908,WA: SEATTLE,01/04/2016 12:50:00,,1500.00,1092.00,309.00,187.00,87.00,126.00,72.00,26.00,APPROVED
908,WA: SEATTLE,01/04/2016 13:51:00,,1432.00,1030.00,291.00,176.00,85.00,121.00,69.00,26.00,APPROVED
908,WA: SEATTLE,01/04/2016 14:51:00,,1400.00,1015.00,289.00,171.00,83.00,119.00,68.00,24.00,APPROVED
908,WA: SEATTLE,01/04/2016 15:51:00,,1369.00,986.00,282.00,170.00,80.00,117.00,66.00,25.00,APPROVED
908,WA: SEATTLE,01/04/2016 16:51:00,,1387.00,1008.00,285.00,172.00,82.00,118.00,68.00,25.00,APPROVED
908,WA: SEATTLE,01/04/2016 17:51:00,,1428.00,1036.00,294.00,173.00,85.00,122.00,66.00,27.00,APPROVED
908,WA: SEATTLE,01/04/2016 18:52:00,,1332.00,956.00,273.00,165.00,80.00,115.00,62.00,25.00,APPROVED
908,WA: SEATTLE,01/04/2016 19:52:00,,1512.00,1127.00,320.00,196.00,92.00,133.00,74.00,26.00,APPROVED
908,WA: SEATTLE,01/04/2016 20:52:00,,1691.00,1291.00,365.00,218.00,101.00,153.00,80.00,28.00,APPROVED
908,WA: SEATTLE,01/04/2016 21:52:00,,1601.00,1201.00,349.00,210.00,97.00,143.00,78.00,28.00,APPROVED
908,WA: SEATTLE,01/04/2016 22:52:00,,1435.00,1055.00,306.00,183.00,87.00,127.00,69.00,26.00,APPROVED
908,WA: SEATTLE,01/04/2016 23:53:00,,1345.00,985.00,286.00,173.00,83.00,118.00,67.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 00:53:00,,1197.00,854.00,253.00,151.00,73.00,105.00,61.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 01:53:00,,1149.00,807.00,232.00,140.00,70.00,102.00,60.00,22.00,APPROVED
908,WA: SEATTLE,01/05/2016 02:53:00,,1160.00,821.00,239.00,144.00,72.00,100.00,57.00,22.00,APPROVED
908,WA: SEATTLE,01/05/2016 03:53:00,,1186.00,833.00,241.00,147.00,71.00,101.00,60.00,23.00,APPROVED
908,WA: SEATTLE,01/05/2016 04:54:00,,1218.00,874.00,250.00,149.00,74.00,105.00,59.00,23.00,APPROVED
908,WA: SEATTLE,01/05/2016 05:54:00,,1251.00,901.00,262.00,159.00,76.00,111.00,63.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 06:54:00,,1226.00,894.00,261.00,159.00,75.00,110.00,63.00,24.00,APPROVED
908,WA: SEATTLE,01/05/2016 07:54:00,,1229.00,903.00,260.00,157.00,77.00,111.00,63.00,24.00,APPROVED
908,WA: SEATTLE,01/05/2016 08:54:00,,1250.00,925.00,269.00,168.00,81.00,114.00,65.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 09:55:00,,1230.00,907.00,265.00,167.00,79.00,115.00,64.00,24.00,APPROVED
908,WA: SEATTLE,01/05/2016 10:55:00,,1219.00,912.00,267.00,166.00,78.00,115.00,65.00,24.00,APPROVED
908,WA: SEATTLE,01/05/2016 11:55:00,,1213.00,910.00,266.00,167.00,79.00,113.00,65.00,26.00,APPROVED
908,WA: SEATTLE,01/05/2016 12:55:00,,1204.00,897.00,265.00,164.00,79.00,112.00,63.00,23.00,APPROVED
908,WA: SEATTLE,01/05/2016 13:55:00,,1215.00,896.00,261.00,163.00,79.00,114.00,63.00,24.00,APPROVED
908,WA: SEATTLE,01/05/2016 14:56:00,,1205.00,882.00,258.00,161.00,78.00,110.00,64.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 15:56:00,,1240.00,914.00,267.00,165.00,79.00,112.00,64.00,24.00,APPROVED
908,WA: SEATTLE,01/05/2016 16:56:00,,1286.00,943.00,268.00,165.00,80.00,113.00,63.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 17:56:00,,1386.00,1020.00,290.00,178.00,84.00,122.00,68.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 18:56:00,,1321.00,962.00,279.00,170.00,82.00,113.00,66.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 19:57:00,,1267.00,905.00,265.00,156.00,77.00,107.00,63.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 20:57:00,,1300.00,932.00,271.00,164.00,79.00,113.00,65.00,25.00,APPROVED
908,WA: SEATTLE,01/05/2016 21:57:00,,1399.00,1022.00,300.00,176.00,85.00,123.00,68.00,26.00,APPROVED
908,WA: SEATTLE,01/05/2016 22:57:00,,1588.00,1188.00,344.00,204.00,93.00,141.00,78.00,27.00,APPROVED
908,WA: SEATTLE,01/05/2016 23:57:00,,1578.00,1185.00,343.00,208.00,96.00,141.00,78.00,29.00,APPROVED
908,WA: SEATTLE,01/06/2016 00:58:00,,1391.00,1014.00,296.00,179.00,85.00,123.00,69.00,26.00,APPROVED
908,WA: SEATTLE,01/06/2016 01:58:00,,1238.00,868.00,254.00,150.00,75.00,104.00,59.00,24.00,APPROVED
908,WA: SEATTLE,01/06/2016 02:58:00,,1169.00,806.00,230.00,138.00,68.00,96.00,57.00,23.00,APPROVED
908,WA: SEATTLE,01/06/2016 03:58:00,,1147.00,781.00,225.00,130.00,66.00,93.00,55.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 04:58:00,,1140.00,773.00,223.00,131.00,69.00,92.00,55.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 05:59:00,,1125.00,766.00,219.00,133.00,68.00,90.00,54.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 06:59:00,,1119.00,762.00,219.00,129.00,64.00,88.00,54.00,23.00,APPROVED
908,WA: SEATTLE,01/06/2016 07:59:00,,1106.00,746.00,216.00,126.00,63.00,86.00,53.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 08:59:00,,1117.00,742.00,211.00,124.00,63.00,83.00,51.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 09:59:00,,1115.00,740.00,215.00,124.00,65.00,89.00,53.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 11:00:00,,1110.00,744.00,215.00,121.00,64.00,84.00,52.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 12:00:00,,1119.00,738.00,211.00,123.00,63.00,89.00,52.00,20.00,APPROVED
908,WA: SEATTLE,01/06/2016 13:00:00,,1136.00,753.00,214.00,124.00,64.00,87.00,51.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 14:00:00,,1114.00,747.00,213.00,123.00,63.00,85.00,53.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 15:00:00,,1113.00,752.00,212.00,125.00,64.00,87.00,54.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 16:01:00,,1124.00,749.00,214.00,127.00,64.00,87.00,52.00,22.00,APPROVED
908,WA: SEATTLE,01/06/2016 17:01:00,,1112.00,740.00,213.00,122.00,62.00,87.00,52.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 18:01:00,,1103.00,733.00,209.00,119.00,63.00,83.00,51.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 19:01:00,,1060.00,710.00,206.00,116.00,62.00,85.00,50.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 20:01:00,,1011.00,681.00,205.00,112.00,63.00,85.00,50.00,20.00,APPROVED
908,WA: SEATTLE,01/06/2016 21:02:00,,956.00,648.00,208.00,108.00,60.00,82.00,48.00,21.00,APPROVED
908,WA: SEATTLE,01/06/2016 22:02:00,,918.00,599.00,208.00,91.00,58.00,88.00,38.00,19.00,APPROVED
908,WA: SEATTLE,01/06/2016 23:02:00,,942.00,603.00,203.00,89.00,58.00,89.00,33.00,20.00,APPROVED
908,WA: SEATTLE,01/07/2016 00:02:00,,944.00,597.00,202.00,87.00,57.00,84.00,31.00,19.00,APPROVED
908,WA: SEATTLE,01/07/2016 01:02:00,,977.00,595.00,201.00,86.00,56.00,81.00,29.00,19.00,APPROVED
908,WA: SEATTLE,01/07/2016 02:03:00,,1027.00,627.00,199.00,90.00,56.00,81.00,35.00,19.00,APPROVED
908,WA: SEATTLE,01/07/2016 03:03:00,,1057.00,676.00,198.00,101.00,60.00,77.00,46.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 04:03:00,,1070.00,688.00,199.00,110.00,61.00,81.00,47.00,22.00,APPROVED
908,WA: SEATTLE,01/07/2016 05:03:00,,1081.00,695.00,203.00,113.00,60.00,81.00,48.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 06:03:00,,1087.00,715.00,204.00,117.00,62.00,82.00,53.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 07:04:00,,1088.00,709.00,203.00,120.00,63.00,82.00,50.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 08:04:00,,1102.00,727.00,203.00,118.00,63.00,82.00,50.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 09:04:00,,1097.00,728.00,206.00,121.00,62.00,84.00,51.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 10:04:00,,1105.00,735.00,211.00,121.00,62.00,86.00,51.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 11:04:00,,1116.00,752.00,212.00,127.00,63.00,90.00,52.00,22.00,APPROVED
908,WA: SEATTLE,01/07/2016 12:05:00,,1128.00,777.00,221.00,128.00,67.00,92.00,53.00,22.00,APPROVED
908,WA: SEATTLE,01/07/2016 13:05:00,,1134.00,782.00,227.00,132.00,67.00,91.00,56.00,22.00,APPROVED
908,WA: SEATTLE,01/07/2016 14:05:00,,1130.00,776.00,224.00,130.00,66.00,92.00,53.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 15:05:00,,1115.00,763.00,225.00,130.00,66.00,90.00,53.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 16:05:00,,1109.00,752.00,220.00,130.00,66.00,90.00,53.00,23.00,APPROVED
908,WA: SEATTLE,01/07/2016 17:06:00,,1099.00,754.00,222.00,132.00,64.00,91.00,53.00,22.00,APPROVED
908,WA: SEATTLE,01/07/2016 18:06:00,,1094.00,749.00,218.00,129.00,66.00,88.00,54.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 19:06:00,,1081.00,737.00,216.00,125.00,65.00,88.00,52.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 20:06:00,,1071.00,726.00,210.00,122.00,64.00,86.00,52.00,21.00,APPROVED
908,WA: SEATTLE,01/07/2016 21:06:00,,1049.00,700.00,211.00,120.00,61.00,84.00,52.00,22.00,APPROVED
908,WA: SEATTLE,01/07/2016 22:07:00,,1040.00,704.00,206.00,117.00,63.00,84.00,51.00,20.00,APPROVED
908,WA: SEATTLE,01/07/2016 23:17:00,,976.00,603.00,173.00,94.00,53.00,69.00,43.00,19.00,APPROVED
908,WA: SEATTLE,01/08/2016 00:18:00,,1013.00,656.00,188.00,110.00,58.00,77.00,44.00,19.00,APPROVED
