MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
406,FL: MIAMI,03/20/2015 20:51:00,,2520.00,1921.00,772.00,397.00,234.00,252.00,119.00,58.00,APPROVED
406,FL: MIAMI,03/20/2015 21:51:00,,2612.00,2001.00,796.00,407.00,239.00,252.00,117.00,58.00,APPROVED
406,FL: MIAMI,03/20/2015 22:51:00,,2684.00,2047.00,806.00,418.00,240.00,254.00,118.00,59.00,APPROVED
406,FL: MIAMI,03/20/2015 23:51:00,,2703.00,2053.00,800.00,412.00,241.00,254.00,115.00,58.00,APPROVED
406,FL: MIAMI,03/21/2015 00:52:00,,2698.00,2057.00,807.00,411.00,245.00,255.00,118.00,57.00,APPROVED
406,FL: MIAMI,03/21/2015 01:52:00,,2748.00,2081.00,819.00,417.00,249.00,258.00,117.00,60.00,APPROVED
406,FL: MIAMI,03/21/2015 02:52:00,,2795.00,2118.00,823.00,425.00,243.00,258.00,116.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 03:52:00,,2834.00,2139.00,836.00,424.00,251.00,264.00,119.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 04:52:00,,2877.00,2163.00,837.00,428.00,247.00,261.00,119.00,58.00,APPROVED
406,FL: MIAMI,03/21/2015 05:53:00,,2927.00,2199.00,844.00,433.00,251.00,263.00,119.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 06:53:00,,2945.00,2216.00,847.00,435.00,250.00,266.00,121.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 07:53:00,,2965.00,2224.00,852.00,434.00,252.00,265.00,122.00,57.00,APPROVED
406,FL: MIAMI,03/21/2015 08:53:00,,2987.00,2240.00,849.00,435.00,253.00,264.00,119.00,57.00,APPROVED
406,FL: MIAMI,03/21/2015 09:53:00,,2981.00,2240.00,848.00,438.00,250.00,268.00,121.00,61.00,APPROVED
406,FL: MIAMI,03/21/2015 10:54:00,,3011.00,2253.00,861.00,439.00,252.00,268.00,122.00,60.00,APPROVED
406,FL: MIAMI,03/21/2015 11:54:00,,3061.00,2281.00,864.00,446.00,258.00,274.00,123.00,60.00,APPROVED
406,FL: MIAMI,03/21/2015 12:54:00,,2983.00,2243.00,861.00,441.00,254.00,272.00,120.00,61.00,APPROVED
406,FL: MIAMI,03/21/2015 13:54:00,,2773.00,2106.00,838.00,420.00,245.00,266.00,122.00,58.00,APPROVED
406,FL: MIAMI,03/21/2015 14:54:00,,2617.00,1996.00,807.00,413.00,242.00,264.00,123.00,60.00,APPROVED
406,FL: MIAMI,03/21/2015 15:55:00,,2497.00,1905.00,779.00,399.00,237.00,257.00,117.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 16:55:00,,2453.00,1868.00,775.00,391.00,237.00,247.00,116.00,60.00,APPROVED
406,FL: MIAMI,03/21/2015 17:55:00,,2425.00,1850.00,762.00,397.00,232.00,249.00,119.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 18:55:00,,2421.00,1840.00,763.00,394.00,234.00,247.00,119.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 19:55:00,,2413.00,1847.00,763.00,393.00,238.00,251.00,119.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 20:56:00,,2474.00,1886.00,777.00,397.00,237.00,251.00,118.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 21:56:00,,2565.00,1966.00,794.00,410.00,240.00,255.00,118.00,59.00,APPROVED
406,FL: MIAMI,03/21/2015 22:56:00,,2618.00,2011.00,807.00,415.00,240.00,255.00,117.00,60.00,APPROVED
406,FL: MIAMI,03/21/2015 23:56:00,,2662.00,2036.00,808.00,416.00,244.00,257.00,119.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 00:56:00,,2697.00,2060.00,816.00,416.00,246.00,256.00,119.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 01:57:00,,2706.00,2061.00,817.00,419.00,243.00,252.00,116.00,60.00,APPROVED
406,FL: MIAMI,03/22/2015 02:57:00,,2752.00,2091.00,818.00,424.00,243.00,260.00,118.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 03:57:00,,2789.00,2118.00,824.00,424.00,244.00,259.00,116.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 04:57:00,,2827.00,2137.00,817.00,425.00,246.00,262.00,117.00,57.00,APPROVED
406,FL: MIAMI,03/22/2015 05:57:00,,2828.00,2138.00,836.00,426.00,246.00,265.00,118.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 06:58:00,,2833.00,2136.00,836.00,422.00,246.00,259.00,117.00,60.00,APPROVED
406,FL: MIAMI,03/22/2015 07:58:00,,2878.00,2189.00,843.00,436.00,252.00,268.00,119.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 08:58:00,,2932.00,2202.00,861.00,435.00,250.00,272.00,122.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 09:58:00,,2938.00,2230.00,860.00,440.00,253.00,271.00,124.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 10:58:00,,2959.00,2242.00,858.00,442.00,250.00,271.00,124.00,60.00,APPROVED
406,FL: MIAMI,03/22/2015 11:59:00,,2941.00,2216.00,859.00,435.00,248.00,267.00,118.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 12:59:00,,2869.00,2166.00,847.00,437.00,253.00,271.00,120.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 13:59:00,,2643.00,2023.00,810.00,413.00,242.00,261.00,118.00,60.00,APPROVED
406,FL: MIAMI,03/22/2015 14:59:00,,2517.00,1920.00,778.00,396.00,236.00,252.00,116.00,59.00,APPROVED
406,FL: MIAMI,03/22/2015 15:59:00,,2458.00,1872.00,766.00,392.00,234.00,249.00,113.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 17:00:00,,2455.00,1874.00,766.00,393.00,232.00,248.00,111.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 18:00:00,,2493.00,1897.00,776.00,397.00,233.00,249.00,120.00,57.00,APPROVED
406,FL: MIAMI,03/22/2015 19:00:00,,2524.00,1932.00,784.00,404.00,238.00,250.00,117.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 20:00:00,,2548.00,1953.00,785.00,402.00,237.00,251.00,115.00,57.00,APPROVED
406,FL: MIAMI,03/22/2015 21:00:00,,2590.00,1974.00,786.00,405.00,237.00,256.00,115.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 22:01:00,,2643.00,2007.00,799.00,411.00,240.00,255.00,117.00,58.00,APPROVED
406,FL: MIAMI,03/22/2015 23:01:00,,2638.00,1995.00,790.00,411.00,240.00,253.00,117.00,58.00,APPROVED
