MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
942,AK: FAIRBANKS,03/16/2011 22:02:00,,1265.00,678.00,202.00,94.00,57.00,88.00,38.00,22.00,APPROVED
942,AK: FAIRBANKS,03/16/2011 23:02:00,,1249.00,673.00,201.00,96.00,58.00,86.00,39.00,22.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 00:02:00,,1236.00,664.00,196.00,94.00,60.00,85.00,39.00,22.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 01:02:00,,1218.00,636.00,187.00,91.00,56.00,81.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 02:03:00,,1210.00,634.00,186.00,88.00,57.00,79.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 03:03:00,,1201.00,627.00,182.00,87.00,57.00,79.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 04:03:00,,1152.00,585.00,174.00,83.00,54.00,79.00,33.00,22.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 05:03:00,,1129.00,568.00,167.00,80.00,53.00,71.00,33.00,21.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 06:03:00,,1240.00,545.00,159.00,79.00,50.00,69.00,32.00,21.00,APPROVED
942,AK: FAIRBANKS,03/17/2011 23:04:00,,3373.00,554.00,157.00,76.00,50.00,67.00,33.00,20.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 00:04:00,,1290.00,560.00,162.00,77.00,51.00,70.00,34.00,20.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 01:04:00,,1123.00,553.00,165.00,79.00,51.00,72.00,32.00,21.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 02:05:00,,1122.00,557.00,162.00,77.00,50.00,71.00,32.00,21.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 03:05:00,,1118.00,552.00,160.00,78.00,50.00,70.00,31.00,20.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 04:05:00,,1148.00,559.00,160.00,78.00,50.00,71.00,33.00,21.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 05:05:00,,1256.00,548.00,162.00,78.00,50.00,71.00,34.00,20.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 21:09:00,,1161.00,583.00,170.00,83.00,53.00,76.00,34.00,21.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 22:09:00,,1135.00,566.00,165.00,79.00,51.00,73.00,31.00,20.00,APPROVED
942,AK: FAIRBANKS,03/18/2011 23:09:00,,1133.00,564.00,164.00,78.00,51.00,73.00,34.00,20.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 00:09:00,,1142.00,573.00,163.00,78.00,53.00,72.00,35.00,20.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 01:09:00,,1136.00,580.00,169.00,83.00,53.00,71.00,37.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 02:10:00,,1134.00,580.00,165.00,84.00,54.00,70.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 03:10:00,,1129.00,571.00,165.00,82.00,51.00,72.00,40.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 04:10:00,,1135.00,571.00,163.00,80.00,53.00,73.00,36.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 05:10:00,,1141.00,575.00,164.00,79.00,50.00,70.00,34.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 06:10:00,,1171.00,596.00,172.00,84.00,52.00,76.00,33.00,19.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 07:11:00,,1190.00,637.00,185.00,88.00,56.00,81.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 08:11:00,,1270.00,640.00,187.00,91.00,59.00,82.00,39.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 09:11:00,,1549.00,645.00,188.00,90.00,57.00,81.00,38.00,22.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 10:11:00,,3424.00,648.00,188.00,92.00,57.00,82.00,39.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 12:12:00,,3614.00,635.00,186.00,93.00,55.00,83.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 20:13:00,,1435.00,655.00,188.00,94.00,59.00,81.00,38.00,22.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 21:14:00,,1217.00,651.00,192.00,91.00,58.00,85.00,37.00,21.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 22:14:00,,1212.00,631.00,190.00,87.00,56.00,84.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,03/19/2011 23:14:00,,1208.00,619.00,184.00,86.00,57.00,80.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,03/20/2011 00:14:00,,1179.00,609.00,178.00,87.00,55.00,79.00,35.00,21.00,APPROVED
942,AK: FAIRBANKS,03/20/2011 01:14:00,,1164.00,592.00,177.00,86.00,52.00,76.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,03/20/2011 02:15:00,,1157.00,585.00,169.00,81.00,52.00,75.00,37.00,21.00,APPROVED
942,AK: FAIRBANKS,03/20/2011 04:15:00,,1167.00,595.00,173.00,82.00,54.00,72.00,36.00,21.00,APPROVED
942,AK: FAIRBANKS,03/20/2011 05:15:00,,1191.00,603.00,175.00,85.00,54.00,75.00,34.00,21.00,APPROVED
