MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
942,AK: FAIRBANKS,01/07/2014 15:01:00,,1178.00,740.00,192.00,133.00,64.00,84.00,55.00,27.00,APPROVED
942,AK: FAIRBANKS,01/07/2014 16:02:00,,1183.00,739.00,195.00,134.00,66.00,86.00,55.00,27.00,APPROVED
942,AK: FAIRBANKS,01/07/2014 16:56:00,,1195.00,746.00,196.00,137.00,67.00,86.00,55.00,27.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 17:25:00,,1204.00,743.00,202.00,128.00,64.00,85.00,52.00,26.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 18:25:00,,1272.00,780.00,204.00,137.00,66.00,92.00,55.00,26.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 19:08:00,,1236.00,771.00,203.00,136.00,66.00,88.00,55.00,27.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 20:12:00,,1240.00,761.00,201.00,132.00,65.00,86.00,53.00,26.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 21:12:00,,1254.00,749.00,200.00,127.00,64.00,85.00,55.00,26.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 22:12:00,,1240.00,760.00,202.00,128.00,65.00,85.00,55.00,27.00,APPROVED
942,AK: FAIRBANKS,01/08/2014 23:12:00,,1210.00,734.00,195.00,127.00,65.00,84.00,54.00,27.00,APPROVED
942,AK: FAIRBANKS,01/09/2014 00:13:00,,1173.00,703.00,188.00,120.00,61.00,80.00,52.00,26.00,APPROVED
