MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
533,MN: DULUTH,01/01/2018 00:30:00,,1385.00,817.00,223.00,122.00,70.00,85.00,49.00,21.00,APPROVED
533,MN: DULUTH,01/01/2018 01:30:00,,1412.00,828.00,229.00,122.00,71.00,87.00,51.00,22.00,APPROVED
533,MN: DULUTH,01/01/2018 02:30:00,,1431.00,842.00,231.00,129.00,74.00,90.00,54.00,21.00,APPROVED
533,MN: DULUTH,01/01/2018 03:30:00,,1444.00,864.00,238.00,133.00,75.00,93.00,53.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 04:30:00,,1452.00,876.00,245.00,132.00,75.00,94.00,55.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 05:31:00,,1455.00,881.00,244.00,133.00,75.00,94.00,54.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 06:31:00,,1466.00,883.00,246.00,136.00,77.00,96.00,54.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 07:31:00,,1472.00,899.00,246.00,135.00,78.00,96.00,57.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 08:31:00,,1474.00,898.00,248.00,140.00,77.00,100.00,56.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 09:31:00,,1479.00,901.00,255.00,139.00,76.00,99.00,58.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 10:32:00,,1468.00,892.00,245.00,137.00,76.00,98.00,55.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 11:32:00,,1462.00,879.00,246.00,138.00,76.00,97.00,56.00,22.00,APPROVED
533,MN: DULUTH,01/01/2018 12:32:00,,1450.00,870.00,244.00,137.00,76.00,94.00,55.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 13:32:00,,1451.00,869.00,241.00,132.00,76.00,96.00,54.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 14:32:00,,1447.00,876.00,242.00,136.00,77.00,96.00,54.00,22.00,APPROVED
533,MN: DULUTH,01/01/2018 15:33:00,,1454.00,871.00,242.00,135.00,77.00,94.00,55.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 16:33:00,,1457.00,890.00,246.00,137.00,77.00,94.00,54.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 17:33:00,,1464.00,897.00,246.00,138.00,78.00,97.00,54.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 18:33:00,,1467.00,900.00,245.00,140.00,77.00,96.00,55.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 19:34:00,,1468.00,903.00,243.00,139.00,78.00,96.00,56.00,23.00,APPROVED
533,MN: DULUTH,01/01/2018 20:34:00,,1465.00,905.00,241.00,144.00,78.00,96.00,57.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 21:34:00,,1469.00,895.00,243.00,140.00,77.00,96.00,57.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 22:34:00,,1459.00,892.00,237.00,137.00,74.00,95.00,56.00,24.00,APPROVED
533,MN: DULUTH,01/01/2018 23:34:00,,1448.00,877.00,234.00,136.00,75.00,91.00,56.00,23.00,APPROVED
533,MN: DULUTH,01/02/2018 00:35:00,,1445.00,878.00,235.00,135.00,76.00,92.00,53.00,23.00,APPROVED
533,MN: DULUTH,01/02/2018 01:35:00,,1466.00,875.00,237.00,134.00,74.00,94.00,54.00,23.00,APPROVED
533,MN: DULUTH,01/02/2018 02:35:00,,1464.00,890.00,239.00,137.00,74.00,94.00,56.00,23.00,APPROVED
