MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
942,AK: FAIRBANKS,02/24/2009 22:29:00,,1060.00,571.00,169.00,77.00,51.00,75.00,32.00,20.00,APPROVED
942,AK: FAIRBANKS,02/24/2009 22:40:00,,1068.00,602.00,172.00,83.00,51.00,83.00,34.00,19.00,APPROVED
942,AK: FAIRBANKS,02/24/2009 23:53:00,,1105.00,610.00,182.00,81.00,55.00,79.00,34.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 00:54:00,,1093.00,608.00,184.00,79.00,53.00,80.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 01:54:00,,1097.00,615.00,186.00,84.00,54.00,80.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 02:54:00,,1080.00,603.00,185.00,81.00,54.00,83.00,34.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 03:54:00,,1082.00,607.00,182.00,83.00,54.00,82.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 04:54:00,,1103.00,617.00,187.00,81.00,54.00,83.00,34.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 05:55:00,,1107.00,616.00,187.00,84.00,54.00,84.00,35.00,21.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 06:55:00,,1136.00,633.00,194.00,85.00,56.00,85.00,38.00,21.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 07:55:00,,1130.00,632.00,191.00,86.00,56.00,84.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 08:55:00,,1135.00,636.00,193.00,85.00,57.00,85.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 09:55:00,,1154.00,667.00,204.00,88.00,56.00,88.00,38.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 10:56:00,,1181.00,677.00,209.00,91.00,60.00,90.00,39.00,23.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 11:56:00,,1178.00,649.00,201.00,89.00,56.00,86.00,38.00,23.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 12:56:00,,1151.00,635.00,194.00,88.00,56.00,85.00,37.00,23.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 13:56:00,,1169.00,633.00,194.00,89.00,57.00,82.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 14:56:00,,1206.00,631.00,196.00,85.00,55.00,83.00,38.00,21.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 15:57:00,,1187.00,630.00,194.00,87.00,57.00,85.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 16:57:00,,1351.00,659.00,203.00,92.00,60.00,88.00,39.00,23.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 17:57:00,,1267.00,644.00,202.00,90.00,60.00,89.00,41.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 18:57:00,,1154.00,616.00,192.00,86.00,56.00,83.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 19:57:00,,1054.00,603.00,188.00,84.00,55.00,83.00,37.00,21.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 20:58:00,,1047.00,600.00,187.00,82.00,55.00,82.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 21:58:00,,1058.00,606.00,191.00,82.00,57.00,84.00,33.00,23.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 22:58:00,,1047.00,597.00,189.00,82.00,56.00,84.00,34.00,22.00,APPROVED
942,AK: FAIRBANKS,02/25/2009 23:58:00,,1049.00,605.00,185.00,84.00,54.00,83.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 00:58:00,,1022.00,581.00,183.00,81.00,55.00,82.00,33.00,21.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 01:59:00,,1001.00,564.00,176.00,79.00,52.00,78.00,34.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 02:59:00,,1015.00,562.00,171.00,76.00,52.00,78.00,31.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 03:59:00,,1022.00,570.00,173.00,76.00,51.00,76.00,32.00,21.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 04:59:00,,1025.00,566.00,175.00,77.00,53.00,78.00,31.00,21.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 05:59:00,,1031.00,563.00,177.00,76.00,53.00,78.00,33.00,21.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 07:00:00,,1028.00,566.00,175.00,78.00,52.00,79.00,33.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 08:00:00,,1027.00,570.00,172.00,76.00,53.00,76.00,33.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 09:00:00,,1042.00,608.00,186.00,82.00,56.00,83.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 10:00:00,,1055.00,635.00,198.00,88.00,57.00,88.00,38.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 11:00:00,,1080.00,669.00,210.00,93.00,60.00,90.00,41.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 12:01:00,,1095.00,686.00,218.00,95.00,62.00,96.00,42.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 13:01:00,,1104.00,684.00,220.00,95.00,63.00,97.00,40.00,24.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 14:01:00,,1097.00,682.00,218.00,96.00,61.00,91.00,41.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 15:01:00,,1099.00,676.00,214.00,93.00,62.00,94.00,40.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 16:01:00,,1077.00,643.00,207.00,90.00,59.00,90.00,38.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 17:02:00,,1051.00,612.00,194.00,86.00,57.00,85.00,37.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 18:02:00,,1026.00,607.00,191.00,85.00,57.00,84.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 19:02:00,,1052.00,624.00,195.00,88.00,55.00,86.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 20:02:00,,1083.00,645.00,204.00,90.00,57.00,87.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 21:02:00,,1099.00,657.00,204.00,88.00,57.00,90.00,37.00,23.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 22:03:00,,1127.00,681.00,210.00,91.00,61.00,92.00,40.00,21.00,APPROVED
942,AK: FAIRBANKS,02/26/2009 23:03:00,,1118.00,663.00,208.00,93.00,59.00,90.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 00:03:00,,1134.00,681.00,209.00,89.00,59.00,90.00,38.00,23.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 01:03:00,,1137.00,678.00,212.00,91.00,59.00,90.00,39.00,22.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 02:03:00,,1161.00,689.00,212.00,93.00,60.00,94.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 03:04:00,,1142.00,685.00,214.00,93.00,61.00,91.00,38.00,23.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 04:04:00,,1063.00,630.00,196.00,86.00,58.00,87.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 05:04:00,,992.00,570.00,177.00,79.00,52.00,80.00,33.00,21.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 06:04:00,,927.00,513.00,163.00,73.00,48.00,70.00,32.00,22.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 07:04:00,,956.00,484.00,149.00,71.00,46.00,67.00,31.00,19.00,APPROVED
942,AK: FAIRBANKS,02/27/2009 08:05:00,,1419.00,471.00,144.00,67.00,46.00,65.00,30.00,20.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 00:08:00,,1985.00,494.00,148.00,67.00,46.00,68.00,29.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 01:08:00,,1213.00,520.00,162.00,73.00,47.00,71.00,30.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 02:08:00,,1224.00,555.00,169.00,76.00,52.00,74.00,32.00,21.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 03:08:00,,1501.00,570.00,177.00,79.00,53.00,76.00,33.00,23.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 04:09:00,,2679.00,580.00,180.00,79.00,53.00,80.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 05:09:00,,1982.00,586.00,180.00,80.00,54.00,79.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 06:09:00,,1279.00,584.00,178.00,79.00,54.00,82.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 07:09:00,,1073.00,585.00,186.00,80.00,52.00,80.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 08:09:00,,1048.00,572.00,179.00,78.00,53.00,79.00,35.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 09:10:00,,1047.00,577.00,175.00,83.00,55.00,79.00,34.00,21.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 10:10:00,,1039.00,580.00,181.00,81.00,53.00,79.00,34.00,21.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 11:10:00,,1111.00,619.00,192.00,84.00,55.00,85.00,36.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 12:10:00,,1176.00,646.00,198.00,85.00,57.00,85.00,37.00,22.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 13:10:00,,1146.00,638.00,197.00,87.00,57.00,83.00,35.00,23.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 14:11:00,,1153.00,610.00,189.00,82.00,55.00,82.00,36.00,21.00,APPROVED
942,AK: FAIRBANKS,02/28/2009 15:11:00,,1172.00,614.00,188.00,84.00,53.00,83.00,35.00,21.00,APPROVED
