MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
204,NY: NEW YORK CITY,01/01/2014 00:14:00,,2325.00,1300.00,376.00,186.00,121.00,152.00,70.00,38.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 01:14:00,,2305.00,1287.00,377.00,186.00,118.00,154.00,67.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 02:15:00,,2303.00,1285.00,370.00,186.00,119.00,153.00,69.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 03:15:00,,2276.00,1265.00,369.00,183.00,119.00,150.00,67.00,35.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 04:15:00,,2264.00,1253.00,367.00,174.00,119.00,146.00,63.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 05:15:00,,2262.00,1249.00,366.00,178.00,113.00,148.00,60.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 06:15:00,,2259.00,1250.00,366.00,176.00,119.00,151.00,60.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 07:16:00,,2254.00,1248.00,363.00,176.00,118.00,153.00,59.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 08:16:00,,2268.00,1257.00,375.00,174.00,116.00,155.00,59.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 09:16:00,,2285.00,1259.00,371.00,179.00,117.00,153.00,59.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 10:16:00,,2295.00,1265.00,370.00,179.00,116.00,154.00,60.00,35.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 11:16:00,,2295.00,1271.00,371.00,178.00,119.00,152.00,61.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 12:17:00,,2305.00,1274.00,373.00,182.00,121.00,157.00,60.00,35.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 13:17:00,,2324.00,1287.00,376.00,178.00,118.00,159.00,61.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 14:17:00,,2326.00,1296.00,381.00,184.00,121.00,158.00,63.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 15:17:00,,2334.00,1324.00,382.00,188.00,121.00,155.00,65.00,38.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 16:17:00,,2345.00,1318.00,380.00,190.00,122.00,153.00,68.00,36.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 17:18:00,,2349.00,1315.00,381.00,190.00,121.00,155.00,70.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 18:18:00,,2369.00,1328.00,384.00,193.00,124.00,155.00,74.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 19:18:00,,2363.00,1337.00,386.00,195.00,125.00,157.00,75.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 20:18:00,,2345.00,1330.00,386.00,193.00,124.00,153.00,73.00,38.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 21:18:00,,2333.00,1320.00,383.00,190.00,122.00,151.00,71.00,37.00,APPROVED
204,NY: NEW YORK CITY,01/01/2014 22:19:00,,2327.00,1312.00,383.00,190.00,124.00,153.00,73.00,37.00,APPROVED
