MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
533,MN: DULUTH,01/01/2009 00:24:00,,1267.00,650.00,180.00,93.00,56.00,69.00,41.00,20.00,APPROVED
533,MN: DULUTH,01/01/2009 01:24:00,,1271.00,655.00,181.00,95.00,56.00,67.00,42.00,20.00,APPROVED
533,MN: DULUTH,01/01/2009 02:25:00,,1267.00,660.00,184.00,93.00,56.00,67.00,42.00,20.00,APPROVED
533,MN: DULUTH,01/01/2009 03:25:00,,1264.00,653.00,184.00,93.00,55.00,67.00,41.00,21.00,APPROVED
533,MN: DULUTH,01/01/2009 04:25:00,,1278.00,667.00,189.00,94.00,58.00,69.00,40.00,18.00,APPROVED
533,MN: DULUTH,01/01/2009 05:25:00,,1292.00,678.00,189.00,96.00,57.00,69.00,43.00,20.00,APPROVED
533,MN: DULUTH,01/01/2009 06:25:00,,1305.00,683.00,188.00,98.00,58.00,70.00,44.00,19.00,APPROVED
533,MN: DULUTH,01/01/2009 07:26:00,,1309.00,679.00,190.00,97.00,60.00,70.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/01/2009 08:26:00,,1321.00,685.00,185.00,96.00,59.00,70.00,45.00,21.00,APPROVED
533,MN: DULUTH,01/01/2009 09:26:00,,1323.00,687.00,190.00,96.00,57.00,71.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/01/2009 10:26:00,,1358.00,721.00,200.00,103.00,60.00,74.00,45.00,20.00,APPROVED
533,MN: DULUTH,01/01/2009 11:27:00,,1446.00,796.00,221.00,117.00,66.00,82.00,49.00,22.00,APPROVED
533,MN: DULUTH,01/01/2009 12:27:00,,1473.00,819.00,225.00,125.00,70.00,85.00,51.00,23.00,APPROVED
533,MN: DULUTH,01/01/2009 13:27:00,,1431.00,785.00,220.00,115.00,65.00,82.00,49.00,23.00,APPROVED
533,MN: DULUTH,01/01/2009 14:27:00,,1386.00,743.00,205.00,107.00,62.00,77.00,47.00,22.00,APPROVED
533,MN: DULUTH,01/01/2009 15:27:00,,1373.00,724.00,198.00,105.00,61.00,74.00,46.00,21.00,APPROVED
533,MN: DULUTH,01/01/2009 16:28:00,,1374.00,730.00,198.00,107.00,62.00,74.00,47.00,22.00,APPROVED
533,MN: DULUTH,01/01/2009 17:28:00,,1381.00,735.00,200.00,107.00,60.00,73.00,48.00,21.00,APPROVED
533,MN: DULUTH,01/01/2009 18:28:00,,1391.00,743.00,206.00,105.00,61.00,76.00,48.00,23.00,APPROVED
533,MN: DULUTH,01/01/2009 19:28:00,,1401.00,752.00,202.00,107.00,63.00,78.00,47.00,23.00,APPROVED
533,MN: DULUTH,01/01/2009 20:28:00,,1420.00,761.00,208.00,112.00,64.00,80.00,47.00,22.00,APPROVED
533,MN: DULUTH,01/01/2009 21:29:00,,1444.00,779.00,213.00,120.00,63.00,81.00,50.00,23.00,APPROVED
533,MN: DULUTH,01/01/2009 22:29:00,,1461.00,796.00,215.00,119.00,65.00,81.00,50.00,23.00,APPROVED
533,MN: DULUTH,01/01/2009 23:29:00,,1463.00,810.00,220.00,123.00,65.00,83.00,52.00,24.00,APPROVED
533,MN: DULUTH,01/02/2009 00:29:00,,1468.00,815.00,218.00,124.00,67.00,85.00,51.00,24.00,APPROVED
533,MN: DULUTH,01/02/2009 01:29:00,,1580.00,896.00,238.00,136.00,73.00,91.00,57.00,25.00,APPROVED
533,MN: DULUTH,01/02/2009 02:30:00,,1661.00,961.00,256.00,152.00,77.00,98.00,58.00,26.00,APPROVED
533,MN: DULUTH,01/02/2009 03:30:00,,1761.00,1071.00,281.00,168.00,85.00,113.00,65.00,27.00,APPROVED
533,MN: DULUTH,01/02/2009 04:30:00,,1746.00,1078.00,293.00,169.00,85.00,119.00,65.00,28.00,APPROVED
533,MN: DULUTH,01/02/2009 05:30:00,,1680.00,1034.00,288.00,165.00,84.00,114.00,65.00,26.00,APPROVED
533,MN: DULUTH,01/02/2009 06:31:00,,1615.00,975.00,274.00,155.00,79.00,111.00,62.00,23.00,APPROVED
533,MN: DULUTH,01/02/2009 07:31:00,,1523.00,900.00,250.00,138.00,73.00,101.00,57.00,24.00,APPROVED
533,MN: DULUTH,01/02/2009 08:31:00,,1409.00,792.00,226.00,120.00,67.00,90.00,49.00,23.00,APPROVED
533,MN: DULUTH,01/02/2009 09:31:00,,1342.00,732.00,211.00,109.00,63.00,80.00,47.00,21.00,APPROVED
533,MN: DULUTH,01/02/2009 10:31:00,,1326.00,700.00,197.00,103.00,59.00,75.00,43.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 11:32:00,,1313.00,691.00,196.00,97.00,58.00,76.00,42.00,21.00,APPROVED
533,MN: DULUTH,01/02/2009 12:32:00,,1299.00,691.00,198.00,101.00,58.00,75.00,43.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 13:32:00,,1291.00,681.00,191.00,97.00,57.00,72.00,42.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 14:32:00,,1290.00,681.00,194.00,96.00,55.00,73.00,41.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 15:12:00,,1293.00,674.00,199.00,96.00,57.00,73.00,42.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 16:27:00,,1269.00,651.00,185.00,91.00,54.00,69.00,40.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 17:27:00,,1281.00,677.00,186.00,95.00,55.00,73.00,40.00,20.00,APPROVED
533,MN: DULUTH,01/02/2009 18:27:00,,1312.00,694.00,194.00,98.00,59.00,71.00,42.00,19.00,APPROVED
533,MN: DULUTH,01/02/2009 19:27:00,,1312.00,701.00,197.00,100.00,58.00,73.00,46.00,22.00,APPROVED
533,MN: DULUTH,01/02/2009 20:28:00,,1316.00,703.00,197.00,102.00,58.00,73.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/02/2009 21:28:00,,1332.00,707.00,193.00,101.00,58.00,75.00,45.00,21.00,APPROVED
533,MN: DULUTH,01/02/2009 22:28:00,,1316.00,707.00,196.00,103.00,59.00,73.00,45.00,21.00,APPROVED
533,MN: DULUTH,01/02/2009 23:28:00,,1323.00,698.00,193.00,99.00,58.00,73.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 00:28:00,,1305.00,692.00,194.00,99.00,57.00,70.00,43.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 01:29:00,,1310.00,698.00,195.00,100.00,58.00,72.00,43.00,20.00,APPROVED
533,MN: DULUTH,01/03/2009 02:29:00,,1306.00,699.00,192.00,99.00,57.00,72.00,45.00,20.00,APPROVED
533,MN: DULUTH,01/03/2009 03:29:00,,1316.00,700.00,194.00,102.00,58.00,72.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 04:29:00,,1323.00,709.00,194.00,100.00,61.00,72.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 05:30:00,,1321.00,700.00,196.00,100.00,58.00,76.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 06:30:00,,1325.00,701.00,194.00,101.00,59.00,73.00,45.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 07:30:00,,1323.00,704.00,192.00,102.00,58.00,71.00,45.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 08:30:00,,1351.00,711.00,197.00,102.00,59.00,71.00,45.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 09:30:00,,1376.00,740.00,201.00,107.00,61.00,77.00,47.00,22.00,APPROVED
533,MN: DULUTH,01/03/2009 10:31:00,,1370.00,744.00,206.00,111.00,63.00,74.00,47.00,22.00,APPROVED
533,MN: DULUTH,01/03/2009 11:31:00,,1357.00,726.00,196.00,105.00,61.00,76.00,46.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 12:31:00,,1337.00,711.00,194.00,101.00,59.00,71.00,45.00,22.00,APPROVED
533,MN: DULUTH,01/03/2009 13:31:00,,1335.00,698.00,189.00,101.00,59.00,71.00,45.00,20.00,APPROVED
533,MN: DULUTH,01/03/2009 14:31:00,,1335.00,699.00,192.00,103.00,58.00,73.00,47.00,19.00,APPROVED
533,MN: DULUTH,01/03/2009 15:32:00,,1350.00,713.00,197.00,105.00,61.00,72.00,47.00,22.00,APPROVED
533,MN: DULUTH,01/03/2009 16:32:00,,1355.00,720.00,196.00,104.00,60.00,72.00,47.00,23.00,APPROVED
533,MN: DULUTH,01/03/2009 17:32:00,,1362.00,720.00,201.00,105.00,59.00,74.00,46.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 18:32:00,,1375.00,729.00,199.00,106.00,61.00,73.00,48.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 19:32:00,,1449.00,794.00,216.00,120.00,66.00,81.00,50.00,24.00,APPROVED
533,MN: DULUTH,01/03/2009 20:33:00,,1565.00,899.00,243.00,143.00,73.00,93.00,55.00,26.00,APPROVED
533,MN: DULUTH,01/03/2009 21:33:00,,1482.00,832.00,225.00,130.00,70.00,83.00,52.00,24.00,APPROVED
533,MN: DULUTH,01/03/2009 22:33:00,,1385.00,738.00,203.00,108.00,63.00,77.00,48.00,21.00,APPROVED
533,MN: DULUTH,01/03/2009 23:33:00,,1356.00,718.00,196.00,104.00,59.00,73.00,48.00,21.00,APPROVED
533,MN: DULUTH,01/04/2009 00:34:00,,1520.00,849.00,232.00,132.00,68.00,88.00,54.00,24.00,APPROVED
533,MN: DULUTH,01/04/2009 01:34:00,,1854.00,1162.00,315.00,193.00,91.00,122.00,69.00,29.00,APPROVED
533,MN: DULUTH,01/04/2009 02:34:00,,1815.00,1131.00,306.00,187.00,91.00,121.00,67.00,29.00,APPROVED
533,MN: DULUTH,01/04/2009 03:34:00,,1782.00,1084.00,297.00,181.00,87.00,115.00,66.00,30.00,APPROVED
533,MN: DULUTH,01/04/2009 04:34:00,,1793.00,1101.00,299.00,180.00,88.00,116.00,67.00,29.00,APPROVED
533,MN: DULUTH,01/04/2009 05:35:00,,1742.00,1056.00,290.00,176.00,85.00,111.00,64.00,28.00,APPROVED
533,MN: DULUTH,01/04/2009 06:35:00,,1627.00,962.00,268.00,156.00,78.00,103.00,58.00,27.00,APPROVED
533,MN: DULUTH,01/04/2009 07:35:00,,1438.00,803.00,222.00,123.00,67.00,84.00,52.00,23.00,APPROVED
533,MN: DULUTH,01/04/2009 08:35:00,,1317.00,688.00,190.00,105.00,56.00,70.00,43.00,22.00,APPROVED
533,MN: DULUTH,01/04/2009 09:35:00,,1286.00,667.00,180.00,95.00,54.00,67.00,44.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 10:36:00,,1299.00,689.00,184.00,100.00,57.00,66.00,44.00,22.00,APPROVED
533,MN: DULUTH,01/04/2009 11:36:00,,1309.00,691.00,188.00,102.00,54.00,69.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/04/2009 12:36:00,,1302.00,685.00,188.00,100.00,56.00,70.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/04/2009 13:36:00,,1282.00,678.00,188.00,100.00,57.00,71.00,43.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 14:37:00,,1258.00,668.00,186.00,99.00,55.00,67.00,41.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 15:37:00,,1247.00,665.00,185.00,97.00,57.00,70.00,43.00,21.00,APPROVED
533,MN: DULUTH,01/04/2009 16:37:00,,1261.00,667.00,190.00,95.00,56.00,69.00,41.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 17:37:00,,1269.00,674.00,196.00,99.00,58.00,73.00,40.00,19.00,APPROVED
533,MN: DULUTH,01/04/2009 18:37:00,,1275.00,692.00,196.00,101.00,57.00,76.00,42.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 19:38:00,,1280.00,691.00,196.00,102.00,57.00,75.00,44.00,21.00,APPROVED
533,MN: DULUTH,01/04/2009 20:38:00,,1296.00,706.00,198.00,104.00,58.00,77.00,44.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 21:38:00,,1324.00,729.00,202.00,107.00,59.00,79.00,46.00,20.00,APPROVED
533,MN: DULUTH,01/04/2009 22:38:00,,1337.00,739.00,206.00,107.00,61.00,80.00,47.00,21.00,APPROVED
533,MN: DULUTH,01/04/2009 23:38:00,,1310.00,722.00,203.00,107.00,57.00,79.00,45.00,20.00,APPROVED
533,MN: DULUTH,01/05/2009 00:39:00,,1278.00,679.00,197.00,102.00,58.00,76.00,44.00,21.00,APPROVED
