MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
715,IA: DES MOINES,01/01/2014 00:39:00,,1612.00,991.00,301.00,162.00,91.00,119.00,72.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 01:39:00,,1582.00,970.00,294.00,154.00,92.00,114.00,68.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 02:39:00,,1595.00,967.00,295.00,156.00,89.00,114.00,69.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 03:40:00,,1622.00,994.00,303.00,158.00,93.00,118.00,73.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 04:40:00,,1653.00,1028.00,308.00,168.00,94.00,121.00,74.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 05:40:00,,1636.00,1013.00,311.00,165.00,91.00,119.00,76.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 06:40:00,,1628.00,998.00,305.00,160.00,91.00,121.00,73.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 07:40:00,,1605.00,981.00,306.00,155.00,90.00,116.00,72.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 08:41:00,,1569.00,962.00,291.00,154.00,92.00,115.00,71.00,29.00,APPROVED
715,IA: DES MOINES,01/01/2014 09:41:00,,1583.00,963.00,295.00,152.00,86.00,118.00,70.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 10:41:00,,1573.00,955.00,297.00,156.00,90.00,115.00,70.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 11:41:00,,1575.00,963.00,297.00,155.00,90.00,115.00,70.00,32.00,APPROVED
715,IA: DES MOINES,01/01/2014 12:42:00,,1679.00,1046.00,318.00,167.00,97.00,123.00,75.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 13:42:00,,1769.00,1116.00,337.00,183.00,100.00,131.00,79.00,33.00,APPROVED
715,IA: DES MOINES,01/01/2014 14:42:00,,1740.00,1090.00,331.00,176.00,98.00,132.00,76.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 15:42:00,,1669.00,1039.00,319.00,174.00,95.00,126.00,73.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 16:43:00,,1674.00,1051.00,324.00,172.00,96.00,126.00,74.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 17:43:00,,1703.00,1064.00,328.00,171.00,97.00,130.00,75.00,32.00,APPROVED
715,IA: DES MOINES,01/01/2014 18:43:00,,1638.00,1004.00,308.00,161.00,94.00,119.00,73.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 19:43:00,,1581.00,975.00,298.00,156.00,90.00,115.00,72.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 20:43:00,,1563.00,949.00,291.00,154.00,88.00,113.00,72.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2014 21:44:00,,1516.00,917.00,281.00,146.00,86.00,110.00,69.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2014 22:44:00,,1504.00,904.00,281.00,142.00,83.00,110.00,64.00,29.00,APPROVED
715,IA: DES MOINES,01/01/2014 23:44:00,,1487.00,885.00,273.00,140.00,85.00,106.00,66.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 00:44:00,,1479.00,877.00,271.00,135.00,82.00,106.00,65.00,27.00,APPROVED
715,IA: DES MOINES,01/02/2014 01:45:00,,1483.00,875.00,268.00,138.00,84.00,106.00,65.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 02:45:00,,1485.00,878.00,274.00,139.00,82.00,106.00,65.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 03:45:00,,1475.00,873.00,269.00,138.00,81.00,103.00,64.00,30.00,APPROVED
715,IA: DES MOINES,01/02/2014 04:45:00,,1496.00,884.00,272.00,139.00,84.00,105.00,64.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 05:46:00,,1498.00,885.00,277.00,141.00,83.00,105.00,65.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 06:46:00,,1495.00,898.00,278.00,140.00,83.00,105.00,65.00,30.00,APPROVED
715,IA: DES MOINES,01/02/2014 07:46:00,,1491.00,888.00,277.00,139.00,83.00,106.00,61.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 08:46:00,,1519.00,903.00,278.00,142.00,85.00,109.00,66.00,30.00,APPROVED
715,IA: DES MOINES,01/02/2014 09:46:00,,1506.00,903.00,277.00,140.00,87.00,110.00,66.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 10:47:00,,1513.00,906.00,280.00,143.00,84.00,111.00,66.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 11:47:00,,1508.00,907.00,279.00,140.00,86.00,108.00,63.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 12:47:00,,1514.00,900.00,279.00,141.00,84.00,110.00,64.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 13:31:00,,1518.00,909.00,281.00,142.00,84.00,110.00,63.00,30.00,APPROVED
715,IA: DES MOINES,01/02/2014 14:39:00,,1486.00,857.00,263.00,130.00,79.00,100.00,60.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 15:39:00,,1512.00,894.00,273.00,138.00,84.00,110.00,63.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 16:39:00,,1516.00,892.00,280.00,140.00,84.00,108.00,64.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 17:40:00,,1498.00,890.00,274.00,139.00,83.00,103.00,63.00,30.00,APPROVED
715,IA: DES MOINES,01/02/2014 18:40:00,,1479.00,882.00,269.00,138.00,83.00,102.00,63.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 19:40:00,,1466.00,862.00,261.00,137.00,82.00,103.00,62.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 20:40:00,,1453.00,858.00,263.00,133.00,80.00,101.00,64.00,28.00,APPROVED
715,IA: DES MOINES,01/02/2014 21:41:00,,1463.00,859.00,263.00,134.00,81.00,101.00,61.00,29.00,APPROVED
715,IA: DES MOINES,01/02/2014 22:41:00,,1452.00,850.00,263.00,132.00,79.00,99.00,61.00,29.00,APPROVED
