MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
905,HI: HONOLULU,01/01/2014 00:06:00,,807.00,456.00,156.00,84.00,59.00,74.00,53.00,41.00,APPROVED
905,HI: HONOLULU,01/01/2014 01:06:00,,786.00,450.00,156.00,82.00,57.00,75.00,53.00,41.00,APPROVED
905,HI: HONOLULU,01/01/2014 02:07:00,,766.00,433.00,153.00,80.00,57.00,76.00,53.00,43.00,APPROVED
905,HI: HONOLULU,01/01/2014 03:07:00,,772.00,444.00,155.00,80.00,59.00,77.00,52.00,41.00,APPROVED
905,HI: HONOLULU,01/01/2014 04:07:00,,800.00,461.00,156.00,82.00,60.00,76.00,54.00,43.00,APPROVED
905,HI: HONOLULU,01/01/2014 05:07:00,,834.00,484.00,158.00,84.00,59.00,75.00,54.00,39.00,APPROVED
905,HI: HONOLULU,01/01/2014 06:08:00,,843.00,493.00,160.00,86.00,58.00,77.00,56.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 07:08:00,,858.00,502.00,166.00,88.00,61.00,77.00,56.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 08:08:00,,869.00,507.00,164.00,87.00,61.00,78.00,56.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 09:08:00,,877.00,514.00,170.00,89.00,61.00,79.00,57.00,41.00,APPROVED
905,HI: HONOLULU,01/01/2014 10:08:00,,897.00,529.00,172.00,93.00,60.00,80.00,57.00,43.00,APPROVED
905,HI: HONOLULU,01/01/2014 11:09:00,,916.00,549.00,179.00,96.00,62.00,82.00,59.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 12:09:00,,927.00,564.00,178.00,99.00,65.00,82.00,59.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 13:09:00,,940.00,571.00,181.00,100.00,66.00,84.00,59.00,43.00,APPROVED
905,HI: HONOLULU,01/01/2014 14:09:00,,942.00,575.00,181.00,103.00,66.00,86.00,63.00,44.00,APPROVED
905,HI: HONOLULU,01/01/2014 15:10:00,,949.00,592.00,184.00,100.00,65.00,87.00,62.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 16:10:00,,948.00,582.00,183.00,103.00,63.00,87.00,61.00,44.00,APPROVED
905,HI: HONOLULU,01/01/2014 17:10:00,,943.00,572.00,179.00,102.00,63.00,86.00,59.00,43.00,APPROVED
905,HI: HONOLULU,01/01/2014 18:10:00,,946.00,571.00,177.00,100.00,63.00,85.00,60.00,44.00,APPROVED
905,HI: HONOLULU,01/01/2014 19:11:00,,885.00,539.00,177.00,98.00,63.00,83.00,55.00,44.00,APPROVED
905,HI: HONOLULU,01/01/2014 20:11:00,,824.00,488.00,170.00,89.00,62.00,80.00,56.00,42.00,APPROVED
905,HI: HONOLULU,01/01/2014 21:11:00,,777.00,443.00,159.00,84.00,58.00,79.00,56.00,41.00,APPROVED
905,HI: HONOLULU,01/01/2014 22:11:00,,762.00,433.00,152.00,81.00,58.00,77.00,53.00,40.00,APPROVED
905,HI: HONOLULU,01/01/2014 23:11:00,,772.00,439.00,154.00,80.00,58.00,75.00,51.00,40.00,APPROVED
905,HI: HONOLULU,01/02/2014 00:12:00,,783.00,445.00,159.00,83.00,59.00,77.00,56.00,40.00,APPROVED
905,HI: HONOLULU,01/02/2014 01:12:00,,787.00,456.00,157.00,84.00,60.00,77.00,54.00,43.00,APPROVED
905,HI: HONOLULU,01/02/2014 02:12:00,,772.00,448.00,158.00,83.00,57.00,77.00,53.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 03:12:00,,787.00,446.00,155.00,83.00,58.00,78.00,53.00,41.00,APPROVED
905,HI: HONOLULU,01/02/2014 04:13:00,,807.00,469.00,163.00,85.00,61.00,75.00,55.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 05:13:00,,835.00,480.00,161.00,82.00,60.00,77.00,55.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 06:13:00,,831.00,484.00,157.00,85.00,59.00,76.00,56.00,41.00,APPROVED
905,HI: HONOLULU,01/02/2014 07:13:00,,844.00,485.00,159.00,85.00,62.00,77.00,55.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 08:14:00,,859.00,510.00,170.00,90.00,61.00,78.00,56.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 09:14:00,,877.00,524.00,172.00,95.00,63.00,81.00,55.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 10:14:00,,893.00,536.00,175.00,96.00,62.00,84.00,58.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 11:14:00,,880.00,538.00,173.00,95.00,64.00,84.00,60.00,44.00,APPROVED
905,HI: HONOLULU,01/02/2014 12:15:00,,853.00,509.00,170.00,89.00,64.00,81.00,57.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 13:15:00,,848.00,493.00,164.00,87.00,59.00,79.00,54.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 14:15:00,,838.00,487.00,163.00,85.00,60.00,76.00,54.00,40.00,APPROVED
905,HI: HONOLULU,01/02/2014 15:15:00,,850.00,488.00,161.00,87.00,59.00,76.00,54.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 16:15:00,,854.00,487.00,162.00,84.00,61.00,75.00,55.00,43.00,APPROVED
905,HI: HONOLULU,01/02/2014 17:16:00,,852.00,492.00,162.00,84.00,59.00,76.00,56.00,40.00,APPROVED
905,HI: HONOLULU,01/02/2014 18:58:00,,870.00,496.00,157.00,84.00,60.00,76.00,54.00,41.00,APPROVED
905,HI: HONOLULU,01/02/2014 19:58:00,,840.00,475.00,154.00,83.00,60.00,74.00,54.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 20:58:00,,845.00,479.00,157.00,82.00,58.00,76.00,52.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 21:58:00,,809.00,462.00,155.00,81.00,55.00,75.00,54.00,41.00,APPROVED
905,HI: HONOLULU,01/02/2014 22:58:00,,814.00,465.00,153.00,84.00,58.00,78.00,54.00,42.00,APPROVED
905,HI: HONOLULU,01/02/2014 23:59:00,,808.00,454.00,155.00,82.00,58.00,74.00,53.00,40.00,APPROVED
905,HI: HONOLULU,01/03/2014 00:59:00,,814.00,462.00,154.00,81.00,57.00,76.00,53.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 01:59:00,,806.00,460.00,157.00,83.00,58.00,76.00,53.00,41.00,APPROVED
905,HI: HONOLULU,01/03/2014 02:59:00,,818.00,470.00,156.00,83.00,59.00,73.00,53.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 04:00:00,,828.00,473.00,159.00,84.00,57.00,76.00,53.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 05:00:00,,845.00,483.00,157.00,84.00,59.00,75.00,54.00,41.00,APPROVED
905,HI: HONOLULU,01/03/2014 06:00:00,,876.00,505.00,161.00,87.00,60.00,77.00,54.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 07:00:00,,891.00,509.00,165.00,88.00,59.00,77.00,56.00,41.00,APPROVED
905,HI: HONOLULU,01/03/2014 08:01:00,,902.00,512.00,164.00,87.00,60.00,76.00,56.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 09:01:00,,908.00,516.00,165.00,92.00,60.00,78.00,57.00,43.00,APPROVED
905,HI: HONOLULU,01/03/2014 10:01:00,,923.00,527.00,169.00,90.00,60.00,78.00,57.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 11:01:00,,939.00,545.00,173.00,91.00,61.00,79.00,59.00,40.00,APPROVED
905,HI: HONOLULU,01/03/2014 12:01:00,,943.00,556.00,175.00,96.00,63.00,82.00,59.00,43.00,APPROVED
905,HI: HONOLULU,01/03/2014 13:02:00,,926.00,545.00,169.00,91.00,61.00,80.00,57.00,42.00,APPROVED
905,HI: HONOLULU,01/03/2014 14:02:00,,897.00,525.00,166.00,91.00,61.00,76.00,56.00,40.00,APPROVED
905,HI: HONOLULU,01/03/2014 15:02:00,,898.00,522.00,167.00,87.00,60.00,78.00,57.00,42.00,APPROVED
