MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
801,CO: DENVER,01/01/2008 06:49:00,,2390.00,305.00,146.00,138.00,192.00,117.00,20.00,29.00,APPROVED
801,CO: DENVER,01/01/2008 07:50:00,,2374.00,308.00,150.00,139.00,195.00,115.00,20.00,30.00,APPROVED
801,CO: DENVER,01/01/2008 08:50:00,,2383.00,310.00,153.00,140.00,196.00,119.00,21.00,29.00,APPROVED
801,CO: DENVER,01/01/2008 09:50:00,,2424.00,318.00,164.00,146.00,206.00,122.00,21.00,29.00,APPROVED
801,CO: DENVER,01/01/2008 10:50:00,,2374.00,313.00,158.00,142.00,204.00,120.00,20.00,29.00,APPROVED
801,CO: DENVER,01/01/2008 11:50:00,,2413.00,311.00,159.00,144.00,204.00,121.00,21.00,29.00,APPROVED
801,CO: DENVER,01/01/2008 12:51:00,,2527.00,329.00,175.00,153.00,215.00,127.00,23.00,31.00,APPROVED
801,CO: DENVER,01/01/2008 13:51:00,,2580.00,339.00,193.00,161.00,229.00,131.00,22.00,31.00,APPROVED
801,CO: DENVER,01/01/2008 14:51:00,,2594.00,341.00,180.00,161.00,220.00,123.00,19.00,33.00,APPROVED
801,CO: DENVER,01/01/2008 15:51:00,,2658.00,343.00,176.00,161.00,216.00,117.00,20.00,34.00,APPROVED
801,CO: DENVER,01/01/2008 16:51:00,,2654.00,335.00,171.00,160.00,213.00,112.00,20.00,31.00,APPROVED
801,CO: DENVER,01/01/2008 17:51:00,,2675.00,333.00,165.00,155.00,203.00,110.00,20.00,27.00,APPROVED
801,CO: DENVER,01/01/2008 18:52:00,,2774.00,331.00,169.00,154.00,206.00,113.00,19.00,29.00,APPROVED
801,CO: DENVER,01/01/2008 19:52:00,,2821.00,338.00,170.00,156.00,208.00,119.00,17.00,28.00,APPROVED
801,CO: DENVER,01/01/2008 20:52:00,,2802.00,331.00,164.00,152.00,204.00,119.00,17.00,28.00,APPROVED
801,CO: DENVER,01/01/2008 21:52:00,,2788.00,332.00,160.00,149.00,205.00,118.00,17.00,28.00,APPROVED
801,CO: DENVER,01/01/2008 22:52:00,,2792.00,332.00,164.00,145.00,206.00,116.00,18.00,27.00,APPROVED
801,CO: DENVER,01/01/2008 23:53:00,,2787.00,328.00,162.00,148.00,202.00,113.00,18.00,28.00,APPROVED
801,CO: DENVER,01/02/2008 00:53:00,,2846.00,332.00,171.00,150.00,205.00,118.00,17.00,28.00,APPROVED
801,CO: DENVER,01/02/2008 01:53:00,,2823.00,337.00,169.00,154.00,206.00,116.00,18.00,30.00,APPROVED
801,CO: DENVER,01/02/2008 02:53:00,,2838.00,335.00,174.00,150.00,205.00,120.00,18.00,33.00,APPROVED
801,CO: DENVER,01/02/2008 03:53:00,,2863.00,344.00,177.00,158.00,210.00,121.00,17.00,35.00,APPROVED
801,CO: DENVER,01/02/2008 05:54:00,,2912.00,355.00,197.00,163.00,224.00,128.00,18.00,35.00,APPROVED
801,CO: DENVER,01/02/2008 07:54:00,,2819.00,355.00,201.00,167.00,229.00,129.00,19.00,36.00,APPROVED
801,CO: DENVER,01/02/2008 08:54:00,,2828.00,354.00,204.00,168.00,230.00,131.00,19.00,36.00,APPROVED
801,CO: DENVER,01/02/2008 09:55:00,,2887.00,360.00,201.00,167.00,230.00,129.00,19.00,35.00,APPROVED
801,CO: DENVER,01/02/2008 10:55:00,,2893.00,359.00,207.00,167.00,229.00,132.00,19.00,34.00,APPROVED
801,CO: DENVER,01/02/2008 11:55:00,,2883.00,359.00,204.00,167.00,230.00,132.00,19.00,35.00,APPROVED
801,CO: DENVER,01/02/2008 12:55:00,,2976.00,355.00,203.00,164.00,229.00,131.00,18.00,34.00,APPROVED
801,CO: DENVER,01/02/2008 13:55:00,,3022.00,362.00,208.00,169.00,232.00,134.00,19.00,35.00,APPROVED
801,CO: DENVER,01/02/2008 14:56:00,,3091.00,368.00,218.00,175.00,243.00,138.00,19.00,34.00,APPROVED
801,CO: DENVER,01/02/2008 15:56:00,,3237.00,385.00,233.00,187.00,254.00,145.00,20.00,34.00,APPROVED
801,CO: DENVER,01/02/2008 16:56:00,,3428.00,398.00,243.00,192.00,263.00,151.00,20.00,32.00,APPROVED
801,CO: DENVER,01/02/2008 17:56:00,,3493.00,412.00,252.00,194.00,271.00,153.00,21.00,31.00,APPROVED
801,CO: DENVER,01/02/2008 18:56:00,,3540.00,412.00,252.00,196.00,276.00,158.00,21.00,31.00,APPROVED
801,CO: DENVER,01/02/2008 19:57:00,,3622.00,420.00,259.00,194.00,277.00,156.00,24.00,33.00,APPROVED
801,CO: DENVER,01/02/2008 20:57:00,,3577.00,410.00,250.00,195.00,270.00,156.00,24.00,32.00,APPROVED
801,CO: DENVER,01/02/2008 21:57:00,,3509.00,413.00,256.00,192.00,274.00,157.00,25.00,32.00,APPROVED
801,CO: DENVER,01/02/2008 22:57:00,,3385.00,419.00,261.00,194.00,277.00,159.00,24.00,34.00,APPROVED
801,CO: DENVER,01/02/2008 23:57:00,,3453.00,420.00,271.00,201.00,282.00,159.00,25.00,31.00,APPROVED
801,CO: DENVER,01/03/2008 00:58:00,,3633.00,431.00,284.00,208.00,292.00,168.00,25.00,33.00,APPROVED
801,CO: DENVER,01/03/2008 01:58:00,,3602.00,445.00,303.00,217.00,304.00,177.00,23.00,33.00,APPROVED
801,CO: DENVER,01/03/2008 02:58:00,,3636.00,448.00,311.00,222.00,309.00,175.00,24.00,34.00,APPROVED
801,CO: DENVER,01/03/2008 03:58:00,,3761.00,465.00,328.00,232.00,326.00,185.00,22.00,34.00,APPROVED
801,CO: DENVER,01/03/2008 04:58:00,,3810.00,477.00,347.00,238.00,341.00,196.00,25.00,37.00,APPROVED
801,CO: DENVER,01/03/2008 05:59:00,,3509.00,440.00,318.00,223.00,311.00,184.00,24.00,35.00,APPROVED
801,CO: DENVER,01/03/2008 06:59:00,,3292.00,402.00,263.00,195.00,274.00,158.00,22.00,33.00,APPROVED
801,CO: DENVER,01/03/2008 07:59:00,,3208.00,382.00,236.00,181.00,252.00,147.00,22.00,31.00,APPROVED
801,CO: DENVER,01/03/2008 08:59:00,,3116.00,376.00,219.00,174.00,244.00,138.00,21.00,30.00,APPROVED
801,CO: DENVER,01/03/2008 09:59:00,,3197.00,370.00,213.00,172.00,240.00,140.00,21.00,29.00,APPROVED
801,CO: DENVER,01/03/2008 11:00:00,,3212.00,378.00,217.00,176.00,247.00,139.00,20.00,30.00,APPROVED
801,CO: DENVER,01/03/2008 12:00:00,,3240.00,379.00,222.00,177.00,250.00,142.00,22.00,30.00,APPROVED
801,CO: DENVER,01/03/2008 13:00:00,,3237.00,382.00,230.00,180.00,250.00,146.00,22.00,33.00,APPROVED
801,CO: DENVER,01/03/2008 14:00:00,,3276.00,383.00,230.00,179.00,252.00,147.00,23.00,32.00,APPROVED
801,CO: DENVER,01/03/2008 15:00:00,,3278.00,381.00,230.00,181.00,253.00,144.00,23.00,30.00,APPROVED
801,CO: DENVER,01/03/2008 15:30:00,,3252.00,389.00,229.00,184.00,255.00,147.00,21.00,31.00,APPROVED
801,CO: DENVER,01/03/2008 16:45:00,,3001.00,350.00,178.00,158.00,217.00,125.00,20.00,28.00,APPROVED
801,CO: DENVER,01/03/2008 17:45:00,,3074.00,363.00,189.00,165.00,230.00,131.00,21.00,30.00,APPROVED
801,CO: DENVER,01/03/2008 18:45:00,,3066.00,366.00,196.00,167.00,234.00,133.00,23.00,28.00,APPROVED
801,CO: DENVER,01/03/2008 19:45:00,,3125.00,364.00,195.00,168.00,234.00,136.00,23.00,30.00,APPROVED
801,CO: DENVER,01/03/2008 20:46:00,,3201.00,364.00,198.00,167.00,229.00,132.00,23.00,29.00,APPROVED
801,CO: DENVER,01/03/2008 21:46:00,,3111.00,369.00,196.00,168.00,232.00,137.00,24.00,29.00,APPROVED
801,CO: DENVER,01/03/2008 22:46:00,,3011.00,364.00,196.00,166.00,226.00,132.00,24.00,28.00,APPROVED
801,CO: DENVER,01/03/2008 23:46:00,,3006.00,365.00,192.00,167.00,231.00,132.00,23.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 00:46:00,,3034.00,366.00,196.00,167.00,231.00,131.00,22.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 01:47:00,,3056.00,371.00,200.00,166.00,236.00,135.00,23.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 02:47:00,,3043.00,367.00,203.00,171.00,235.00,136.00,23.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 03:47:00,,3045.00,372.00,208.00,169.00,237.00,136.00,22.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 04:47:00,,3045.00,375.00,208.00,170.00,236.00,138.00,22.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 05:47:00,,3032.00,373.00,205.00,173.00,237.00,136.00,23.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 06:48:00,,3028.00,369.00,203.00,170.00,235.00,132.00,22.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 07:48:00,,3011.00,364.00,200.00,169.00,234.00,134.00,21.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 08:48:00,,3038.00,369.00,201.00,168.00,235.00,135.00,22.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 09:48:00,,3061.00,373.00,205.00,170.00,236.00,138.00,21.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 10:48:00,,3095.00,373.00,209.00,175.00,237.00,140.00,24.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 11:49:00,,3108.00,376.00,211.00,173.00,239.00,138.00,23.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 12:49:00,,3107.00,380.00,213.00,175.00,241.00,140.00,23.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 13:49:00,,3043.00,369.00,209.00,170.00,236.00,135.00,22.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 14:49:00,,3023.00,368.00,200.00,168.00,230.00,129.00,21.00,28.00,APPROVED
801,CO: DENVER,01/04/2008 15:49:00,,3006.00,365.00,194.00,167.00,227.00,133.00,21.00,30.00,APPROVED
801,CO: DENVER,01/04/2008 16:49:00,,3027.00,361.00,194.00,166.00,229.00,133.00,22.00,31.00,APPROVED
801,CO: DENVER,01/04/2008 17:50:00,,3035.00,365.00,197.00,163.00,229.00,132.00,23.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 18:50:00,,3044.00,364.00,188.00,165.00,227.00,132.00,23.00,28.00,APPROVED
801,CO: DENVER,01/04/2008 19:50:00,,3171.00,349.00,183.00,164.00,224.00,127.00,23.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 20:50:00,,2953.00,350.00,173.00,159.00,216.00,122.00,21.00,29.00,APPROVED
801,CO: DENVER,01/04/2008 21:50:00,,2957.00,351.00,173.00,157.00,213.00,124.00,20.00,28.00,APPROVED
801,CO: DENVER,01/04/2008 22:51:00,,2969.00,346.00,172.00,158.00,217.00,125.00,22.00,28.00,APPROVED
801,CO: DENVER,01/04/2008 23:51:00,,2932.00,346.00,171.00,156.00,211.00,123.00,22.00,29.00,APPROVED
801,CO: DENVER,01/05/2008 00:51:00,,2867.00,342.00,166.00,153.00,210.00,120.00,21.00,28.00,APPROVED
801,CO: DENVER,01/05/2008 01:51:00,,2879.00,343.00,166.00,151.00,211.00,121.00,20.00,28.00,APPROVED
801,CO: DENVER,01/05/2008 02:51:00,,2832.00,347.00,170.00,154.00,211.00,121.00,19.00,30.00,APPROVED
801,CO: DENVER,01/05/2008 03:52:00,,2793.00,350.00,173.00,155.00,213.00,120.00,20.00,28.00,APPROVED
801,CO: DENVER,01/05/2008 04:52:00,,2821.00,355.00,176.00,159.00,218.00,124.00,19.00,30.00,APPROVED
801,CO: DENVER,01/05/2008 05:52:00,,2815.00,353.00,181.00,160.00,218.00,124.00,20.00,30.00,APPROVED
801,CO: DENVER,01/05/2008 06:52:00,,2814.00,358.00,179.00,159.00,220.00,126.00,20.00,29.00,APPROVED
801,CO: DENVER,01/05/2008 07:52:00,,2838.00,362.00,184.00,163.00,219.00,125.00,20.00,28.00,APPROVED
801,CO: DENVER,01/05/2008 08:53:00,,2867.00,359.00,186.00,165.00,223.00,128.00,20.00,30.00,APPROVED
801,CO: DENVER,01/05/2008 09:53:00,,2854.00,362.00,186.00,164.00,225.00,126.00,20.00,29.00,APPROVED
801,CO: DENVER,01/05/2008 10:53:00,,2841.00,361.00,184.00,161.00,226.00,129.00,21.00,28.00,APPROVED
801,CO: DENVER,01/05/2008 11:53:00,,2834.00,352.00,183.00,158.00,222.00,126.00,20.00,30.00,APPROVED
801,CO: DENVER,01/05/2008 12:53:00,,2824.00,356.00,181.00,158.00,219.00,124.00,20.00,29.00,APPROVED
