MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
709,TX: HOUSTON,01/01/2016 00:01:00,,1649.00,931.00,269.00,144.00,88.00,112.00,86.00,62.00,APPROVED
709,TX: HOUSTON,01/01/2016 01:01:00,,1638.00,938.00,268.00,144.00,89.00,112.00,87.00,63.00,APPROVED
709,TX: HOUSTON,01/01/2016 02:01:00,,1649.00,933.00,266.00,143.00,90.00,111.00,87.00,64.00,APPROVED
709,TX: HOUSTON,01/01/2016 03:01:00,,1666.00,937.00,271.00,142.00,89.00,111.00,87.00,64.00,APPROVED
709,TX: HOUSTON,01/01/2016 04:02:00,,1693.00,940.00,269.00,141.00,92.00,113.00,88.00,62.00,APPROVED
709,TX: HOUSTON,01/01/2016 05:02:00,,1728.00,964.00,270.00,146.00,92.00,114.00,91.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 06:02:00,,1753.00,979.00,272.00,145.00,91.00,114.00,90.00,64.00,APPROVED
709,TX: HOUSTON,01/01/2016 07:02:00,,1767.00,986.00,280.00,153.00,92.00,114.00,89.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 08:02:00,,1795.00,1006.00,281.00,151.00,94.00,115.00,92.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 09:03:00,,1812.00,1005.00,281.00,154.00,95.00,118.00,89.00,63.00,APPROVED
709,TX: HOUSTON,01/01/2016 10:03:00,,1836.00,1012.00,279.00,154.00,93.00,116.00,91.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 11:03:00,,1830.00,1012.00,278.00,151.00,92.00,115.00,89.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 12:03:00,,1834.00,1009.00,281.00,150.00,93.00,117.00,90.00,66.00,APPROVED
709,TX: HOUSTON,01/01/2016 13:04:00,,1853.00,1018.00,281.00,150.00,93.00,118.00,93.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 14:04:00,,1876.00,1031.00,284.00,154.00,94.00,118.00,90.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 15:04:00,,1907.00,1044.00,282.00,154.00,95.00,118.00,90.00,64.00,APPROVED
709,TX: HOUSTON,01/01/2016 16:04:00,,1904.00,1049.00,290.00,155.00,94.00,120.00,91.00,67.00,APPROVED
709,TX: HOUSTON,01/01/2016 17:04:00,,1892.00,1056.00,291.00,157.00,95.00,120.00,93.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 18:05:00,,1861.00,1034.00,288.00,154.00,94.00,118.00,93.00,66.00,APPROVED
709,TX: HOUSTON,01/01/2016 19:05:00,,1826.00,1021.00,285.00,153.00,97.00,118.00,91.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 20:05:00,,1824.00,1009.00,283.00,155.00,92.00,119.00,92.00,66.00,APPROVED
709,TX: HOUSTON,01/01/2016 21:05:00,,1797.00,998.00,284.00,155.00,94.00,118.00,93.00,65.00,APPROVED
709,TX: HOUSTON,01/01/2016 22:05:00,,1777.00,1000.00,284.00,152.00,96.00,119.00,94.00,67.00,APPROVED
709,TX: HOUSTON,01/01/2016 23:06:00,,1816.00,1017.00,287.00,157.00,94.00,118.00,95.00,66.00,APPROVED
709,TX: HOUSTON,01/02/2016 00:06:00,,1856.00,1040.00,292.00,158.00,96.00,121.00,94.00,66.00,APPROVED
709,TX: HOUSTON,01/02/2016 01:06:00,,1865.00,1044.00,291.00,156.00,95.00,122.00,95.00,67.00,APPROVED
709,TX: HOUSTON,01/02/2016 02:06:00,,1879.00,1052.00,293.00,158.00,97.00,121.00,95.00,67.00,APPROVED
709,TX: HOUSTON,01/02/2016 03:06:00,,1889.00,1054.00,294.00,158.00,97.00,122.00,95.00,68.00,APPROVED
709,TX: HOUSTON,01/02/2016 04:07:00,,1889.00,1045.00,291.00,157.00,98.00,123.00,95.00,68.00,APPROVED
709,TX: HOUSTON,01/02/2016 05:07:00,,1877.00,1048.00,293.00,158.00,99.00,120.00,94.00,68.00,APPROVED
